id,lat,long,id_2,lat_2,long_2,id_total
"40","47.2936767900","-123.1816370000","98","50.1222464700","-125.0564740000","4098"
"40","47.2936767900","-123.1816370000","97","50.4604304800","-124.1467120000","4097"
"40","47.2936767900","-123.1816370000","96","50.9129302100","-122.3986340000","4096"
"40","47.2936767900","-123.1816370000","95","50.7462197800","-121.4269500000","4095"
"40","47.2936767900","-123.1816370000","94","48.6571158800","-123.5175320000","4094"
"40","47.2936767900","-123.1816370000","93","49.4382733100","-124.2224790000","4093"
"40","47.2936767900","-123.1816370000","92","49.8764835700","-123.4365590000","4092"
"40","47.2936767900","-123.1816370000","89","49.6359785200","-117.9795440000","4089"
"40","47.2936767900","-123.1816370000","88","48.9870156000","-119.3551630000","4088"
"40","47.2936767900","-123.1816370000","86","48.7950688200","-124.0395790000","4086"
"40","47.2936767900","-123.1816370000","85","48.4248857400","-117.7738870000","4085"
"40","47.2936767900","-123.1816370000","84","47.7622123300","-117.8607200000","4084"
"40","47.2936767900","-123.1816370000","83","47.3828889300","-116.5125230000","4083"
"40","47.2936767900","-123.1816370000","81","47.3143365100","-120.6896500000","4081"
"40","47.2936767900","-123.1816370000","57","44.7756118200","-123.8522020000","4057"
"40","47.2936767900","-123.1816370000","56","45.1914965100","-123.7448030000","4056"
"40","47.2936767900","-123.1816370000","41","46.2396430700","-122.0994960000","4041"
"40","47.2936767900","-123.1816370000","40","47.2936767900","-123.1816370000","4040"
"40","47.2936767900","-123.1816370000","39","47.0224387800","-123.5006580000","4039"
"40","47.2936767900","-123.1816370000","38","46.7104448000","-123.8730830000","4038"
"40","47.2936767900","-123.1816370000","35","47.0772485300","-123.9686490000","4035"
"40","47.2936767900","-123.1816370000","34","47.3850263800","-124.0754580000","4034"
"40","47.2936767900","-123.1816370000","32","47.9401508000","-123.7297350000","4032"
"40","47.2936767900","-123.1816370000","31","47.8263151600","-122.9132100000","4031"
"40","47.2936767900","-123.1816370000","30","46.8453611100","-122.7796990000","4030"
"40","47.2936767900","-123.1816370000","29","47.1531389600","-122.2906270000","4029"
"40","47.2936767900","-123.1816370000","28","47.4552952900","-122.1866290000","4028"
"40","47.2936767900","-123.1816370000","27","47.6295622000","-122.2540880000","4027"
"40","47.2936767900","-123.1816370000","26","47.1728142600","-121.6132350000","4026"
"40","47.2936767900","-123.1816370000","25","47.5874008500","-121.4825350000","4025"
"40","47.2936767900","-123.1816370000","24","47.8502065900","-121.9210130000","4024"
"40","47.2936767900","-123.1816370000","23","48.6554883500","-122.5674870000","4023"
"40","47.2936767900","-123.1816370000","22","48.3139814300","-122.0222000000","4022"
"40","47.2936767900","-123.1816370000","21","48.5079236300","-122.3594910000","4021"
"40","47.2936767900","-123.1816370000","20","48.7974315600","-121.9870660000","4020"
"40","47.2936767900","-123.1816370000","19","48.9196994700","-122.6644580000","4019"
"40","47.2936767900","-123.1816370000","18","49.1979643700","-122.1332250000","4018"
"40","47.2936767900","-123.1816370000","14","46.9711424700","-119.8572150000","4014"
"40","47.2936767900","-123.1816370000","11","48.0701482900","-119.0224200000","4011"
"40","47.2936767900","-123.1816370000","10","48.1263634200","-116.1751240000","4010"
"40","47.2936767900","-123.1816370000","9","46.1799145000","-112.9652400000","409"
"41","46.2396430700","-122.0994960000","100","49.7935887700","-124.9183430000","41100"
"41","46.2396430700","-122.0994960000","98","50.1222464700","-125.0564740000","4198"
"41","46.2396430700","-122.0994960000","97","50.4604304800","-124.1467120000","4197"
"41","46.2396430700","-122.0994960000","96","50.9129302100","-122.3986340000","4196"
"41","46.2396430700","-122.0994960000","95","50.7462197800","-121.4269500000","4195"
"41","46.2396430700","-122.0994960000","94","48.6571158800","-123.5175320000","4194"
"41","46.2396430700","-122.0994960000","93","49.4382733100","-124.2224790000","4193"
"41","46.2396430700","-122.0994960000","92","49.8764835700","-123.4365590000","4192"
"41","46.2396430700","-122.0994960000","89","49.6359785200","-117.9795440000","4189"
"41","46.2396430700","-122.0994960000","88","48.9870156000","-119.3551630000","4188"
"41","46.2396430700","-122.0994960000","86","48.7950688200","-124.0395790000","4186"
"41","46.2396430700","-122.0994960000","85","48.4248857400","-117.7738870000","4185"
"41","46.2396430700","-122.0994960000","84","47.7622123300","-117.8607200000","4184"
"41","46.2396430700","-122.0994960000","83","47.3828889300","-116.5125230000","4183"
"41","46.2396430700","-122.0994960000","81","47.3143365100","-120.6896500000","4181"
"41","46.2396430700","-122.0994960000","57","44.7756118200","-123.8522020000","4157"
"41","46.2396430700","-122.0994960000","56","45.1914965100","-123.7448030000","4156"
"41","46.2396430700","-122.0994960000","41","46.2396430700","-122.0994960000","4141"
"41","46.2396430700","-122.0994960000","40","47.2936767900","-123.1816370000","4140"
"41","46.2396430700","-122.0994960000","39","47.0224387800","-123.5006580000","4139"
"41","46.2396430700","-122.0994960000","38","46.7104448000","-123.8730830000","4138"
"41","46.2396430700","-122.0994960000","35","47.0772485300","-123.9686490000","4135"
"41","46.2396430700","-122.0994960000","34","47.3850263800","-124.0754580000","4134"
"41","46.2396430700","-122.0994960000","32","47.9401508000","-123.7297350000","4132"
"41","46.2396430700","-122.0994960000","31","47.8263151600","-122.9132100000","4131"
"41","46.2396430700","-122.0994960000","30","46.8453611100","-122.7796990000","4130"
"41","46.2396430700","-122.0994960000","29","47.1531389600","-122.2906270000","4129"
"41","46.2396430700","-122.0994960000","28","47.4552952900","-122.1866290000","4128"
"41","46.2396430700","-122.0994960000","27","47.6295622000","-122.2540880000","4127"
"41","46.2396430700","-122.0994960000","26","47.1728142600","-121.6132350000","4126"
"41","46.2396430700","-122.0994960000","25","47.5874008500","-121.4825350000","4125"
"41","46.2396430700","-122.0994960000","24","47.8502065900","-121.9210130000","4124"
"41","46.2396430700","-122.0994960000","23","48.6554883500","-122.5674870000","4123"
"41","46.2396430700","-122.0994960000","22","48.3139814300","-122.0222000000","4122"
"41","46.2396430700","-122.0994960000","21","48.5079236300","-122.3594910000","4121"
"41","46.2396430700","-122.0994960000","20","48.7974315600","-121.9870660000","4120"
"41","46.2396430700","-122.0994960000","19","48.9196994700","-122.6644580000","4119"
"41","46.2396430700","-122.0994960000","18","49.1979643700","-122.1332250000","4118"
"41","46.2396430700","-122.0994960000","14","46.9711424700","-119.8572150000","4114"
"41","46.2396430700","-122.0994960000","11","48.0701482900","-119.0224200000","4111"
"41","46.2396430700","-122.0994960000","10","48.1263634200","-116.1751240000","4110"
"41","46.2396430700","-122.0994960000","9","46.1799145000","-112.9652400000","419"
"42","46.1412665900","-123.9236770000","80","45.7986915700","-121.7021540000","4280"
"42","46.1412665900","-123.9236770000","79","45.7767838600","-121.0544800000","4279"
"42","46.1412665900","-123.9236770000","78","45.4634211200","-121.1969380000","4278"
"42","46.1412665900","-123.9236770000","52","44.6385069700","-122.1406760000","4252"
"42","46.1412665900","-123.9236770000","51","45.3263162700","-122.9016080000","4251"
"42","46.1412665900","-123.9236770000","50","46.1256132200","-123.2365730000","4250"
"42","46.1412665900","-123.9236770000","49","45.7604816100","-123.8453470000","4249"
"42","46.1412665900","-123.9236770000","48","45.1069485200","-122.5085740000","4248"
"42","46.1412665900","-123.9236770000","47","45.5730257200","-121.8555490000","4247"
"42","46.1412665900","-123.9236770000","46","45.2966102200","-122.1155410000","4246"
"42","46.1412665900","-123.9236770000","45","45.7407337800","-122.2048990000","4245"
"42","46.1412665900","-123.9236770000","44","45.9754319500","-122.6560260000","4244"
"42","46.1412665900","-123.9236770000","42","46.1412665900","-123.9236770000","4242"
"43","48.0764725000","-124.5532870000","99","50.9986670000","-125.8900270000","4399"
"43","48.0764725000","-124.5532870000","87","48.6396833300","-124.7433830000","4387"
"43","48.0764725000","-124.5532870000","43","48.0764725000","-124.5532870000","4343"
"44","45.9754319500","-122.6560260000","80","45.7986915700","-121.7021540000","4480"
"44","45.9754319500","-122.6560260000","79","45.7767838600","-121.0544800000","4479"
"44","45.9754319500","-122.6560260000","78","45.4634211200","-121.1969380000","4478"
"44","45.9754319500","-122.6560260000","52","44.6385069700","-122.1406760000","4452"
"44","45.9754319500","-122.6560260000","51","45.3263162700","-122.9016080000","4451"
"44","45.9754319500","-122.6560260000","50","46.1256132200","-123.2365730000","4450"
"44","45.9754319500","-122.6560260000","49","45.7604816100","-123.8453470000","4449"
"44","45.9754319500","-122.6560260000","48","45.1069485200","-122.5085740000","4448"
"44","45.9754319500","-122.6560260000","47","45.5730257200","-121.8555490000","4447"
"44","45.9754319500","-122.6560260000","46","45.2966102200","-122.1155410000","4446"
"44","45.9754319500","-122.6560260000","45","45.7407337800","-122.2048990000","4445"
"44","45.9754319500","-122.6560260000","44","45.9754319500","-122.6560260000","4444"
"44","45.9754319500","-122.6560260000","42","46.1412665900","-123.9236770000","4442"
"45","45.7407337800","-122.2048990000","80","45.7986915700","-121.7021540000","4580"
"45","45.7407337800","-122.2048990000","79","45.7767838600","-121.0544800000","4579"
"45","45.7407337800","-122.2048990000","78","45.4634211200","-121.1969380000","4578"
"45","45.7407337800","-122.2048990000","52","44.6385069700","-122.1406760000","4552"
"45","45.7407337800","-122.2048990000","51","45.3263162700","-122.9016080000","4551"
"45","45.7407337800","-122.2048990000","50","46.1256132200","-123.2365730000","4550"
"45","45.7407337800","-122.2048990000","49","45.7604816100","-123.8453470000","4549"
"45","45.7407337800","-122.2048990000","48","45.1069485200","-122.5085740000","4548"
"45","45.7407337800","-122.2048990000","47","45.5730257200","-121.8555490000","4547"
"45","45.7407337800","-122.2048990000","46","45.2966102200","-122.1155410000","4546"
"45","45.7407337800","-122.2048990000","45","45.7407337800","-122.2048990000","4545"
"45","45.7407337800","-122.2048990000","44","45.9754319500","-122.6560260000","4544"
"45","45.7407337800","-122.2048990000","42","46.1412665900","-123.9236770000","4542"
"46","45.2966102200","-122.1155410000","80","45.7986915700","-121.7021540000","4680"
"46","45.2966102200","-122.1155410000","79","45.7767838600","-121.0544800000","4679"
"46","45.2966102200","-122.1155410000","78","45.4634211200","-121.1969380000","4678"
"46","45.2966102200","-122.1155410000","52","44.6385069700","-122.1406760000","4652"
"46","45.2966102200","-122.1155410000","51","45.3263162700","-122.9016080000","4651"
"46","45.2966102200","-122.1155410000","50","46.1256132200","-123.2365730000","4650"
"46","45.2966102200","-122.1155410000","49","45.7604816100","-123.8453470000","4649"
"46","45.2966102200","-122.1155410000","48","45.1069485200","-122.5085740000","4648"
"46","45.2966102200","-122.1155410000","47","45.5730257200","-121.8555490000","4647"
"46","45.2966102200","-122.1155410000","46","45.2966102200","-122.1155410000","4646"
"46","45.2966102200","-122.1155410000","45","45.7407337800","-122.2048990000","4645"
"46","45.2966102200","-122.1155410000","44","45.9754319500","-122.6560260000","4644"
"46","45.2966102200","-122.1155410000","42","46.1412665900","-123.9236770000","4642"
"47","45.5730257200","-121.8555490000","80","45.7986915700","-121.7021540000","4780"
"47","45.5730257200","-121.8555490000","79","45.7767838600","-121.0544800000","4779"
"47","45.5730257200","-121.8555490000","78","45.4634211200","-121.1969380000","4778"
"47","45.5730257200","-121.8555490000","52","44.6385069700","-122.1406760000","4752"
"47","45.5730257200","-121.8555490000","51","45.3263162700","-122.9016080000","4751"
"47","45.5730257200","-121.8555490000","50","46.1256132200","-123.2365730000","4750"
"47","45.5730257200","-121.8555490000","49","45.7604816100","-123.8453470000","4749"
"47","45.5730257200","-121.8555490000","48","45.1069485200","-122.5085740000","4748"
"47","45.5730257200","-121.8555490000","47","45.5730257200","-121.8555490000","4747"
"47","45.5730257200","-121.8555490000","46","45.2966102200","-122.1155410000","4746"
"47","45.5730257200","-121.8555490000","45","45.7407337800","-122.2048990000","4745"
"47","45.5730257200","-121.8555490000","44","45.9754319500","-122.6560260000","4744"
"47","45.5730257200","-121.8555490000","42","46.1412665900","-123.9236770000","4742"
"48","45.1069485200","-122.5085740000","80","45.7986915700","-121.7021540000","4880"
"48","45.1069485200","-122.5085740000","79","45.7767838600","-121.0544800000","4879"
"48","45.1069485200","-122.5085740000","78","45.4634211200","-121.1969380000","4878"
"48","45.1069485200","-122.5085740000","52","44.6385069700","-122.1406760000","4852"
"48","45.1069485200","-122.5085740000","51","45.3263162700","-122.9016080000","4851"
"48","45.1069485200","-122.5085740000","50","46.1256132200","-123.2365730000","4850"
"48","45.1069485200","-122.5085740000","49","45.7604816100","-123.8453470000","4849"
"48","45.1069485200","-122.5085740000","48","45.1069485200","-122.5085740000","4848"
"48","45.1069485200","-122.5085740000","47","45.5730257200","-121.8555490000","4847"
"48","45.1069485200","-122.5085740000","46","45.2966102200","-122.1155410000","4846"
"48","45.1069485200","-122.5085740000","45","45.7407337800","-122.2048990000","4845"
"48","45.1069485200","-122.5085740000","44","45.9754319500","-122.6560260000","4844"
"48","45.1069485200","-122.5085740000","42","46.1412665900","-123.9236770000","4842"
"49","45.7604816100","-123.8453470000","80","45.7986915700","-121.7021540000","4980"
"49","45.7604816100","-123.8453470000","79","45.7767838600","-121.0544800000","4979"
"49","45.7604816100","-123.8453470000","78","45.4634211200","-121.1969380000","4978"
"49","45.7604816100","-123.8453470000","52","44.6385069700","-122.1406760000","4952"
"49","45.7604816100","-123.8453470000","51","45.3263162700","-122.9016080000","4951"
"49","45.7604816100","-123.8453470000","50","46.1256132200","-123.2365730000","4950"
"49","45.7604816100","-123.8453470000","49","45.7604816100","-123.8453470000","4949"
"49","45.7604816100","-123.8453470000","48","45.1069485200","-122.5085740000","4948"
"49","45.7604816100","-123.8453470000","47","45.5730257200","-121.8555490000","4947"
"49","45.7604816100","-123.8453470000","46","45.2966102200","-122.1155410000","4946"
"49","45.7604816100","-123.8453470000","45","45.7407337800","-122.2048990000","4945"
"49","45.7604816100","-123.8453470000","44","45.9754319500","-122.6560260000","4944"
"49","45.7604816100","-123.8453470000","42","46.1412665900","-123.9236770000","4942"
"50","46.1256132200","-123.2365730000","80","45.7986915700","-121.7021540000","5080"
"50","46.1256132200","-123.2365730000","79","45.7767838600","-121.0544800000","5079"
"50","46.1256132200","-123.2365730000","78","45.4634211200","-121.1969380000","5078"
"50","46.1256132200","-123.2365730000","52","44.6385069700","-122.1406760000","5052"
"50","46.1256132200","-123.2365730000","51","45.3263162700","-122.9016080000","5051"
"50","46.1256132200","-123.2365730000","50","46.1256132200","-123.2365730000","5050"
"50","46.1256132200","-123.2365730000","49","45.7604816100","-123.8453470000","5049"
"50","46.1256132200","-123.2365730000","48","45.1069485200","-122.5085740000","5048"
"50","46.1256132200","-123.2365730000","47","45.5730257200","-121.8555490000","5047"
"50","46.1256132200","-123.2365730000","46","45.2966102200","-122.1155410000","5046"
"50","46.1256132200","-123.2365730000","45","45.7407337800","-122.2048990000","5045"
"50","46.1256132200","-123.2365730000","44","45.9754319500","-122.6560260000","5044"
"50","46.1256132200","-123.2365730000","42","46.1412665900","-123.9236770000","5042"
"51","45.3263162700","-122.9016080000","80","45.7986915700","-121.7021540000","5180"
"51","45.3263162700","-122.9016080000","79","45.7767838600","-121.0544800000","5179"
"51","45.3263162700","-122.9016080000","78","45.4634211200","-121.1969380000","5178"
"51","45.3263162700","-122.9016080000","52","44.6385069700","-122.1406760000","5152"
"51","45.3263162700","-122.9016080000","51","45.3263162700","-122.9016080000","5151"
"51","45.3263162700","-122.9016080000","50","46.1256132200","-123.2365730000","5150"
"51","45.3263162700","-122.9016080000","49","45.7604816100","-123.8453470000","5149"
"51","45.3263162700","-122.9016080000","48","45.1069485200","-122.5085740000","5148"
"51","45.3263162700","-122.9016080000","47","45.5730257200","-121.8555490000","5147"
"51","45.3263162700","-122.9016080000","46","45.2966102200","-122.1155410000","5146"
"51","45.3263162700","-122.9016080000","45","45.7407337800","-122.2048990000","5145"
"51","45.3263162700","-122.9016080000","44","45.9754319500","-122.6560260000","5144"
"51","45.3263162700","-122.9016080000","42","46.1412665900","-123.9236770000","5142"
"52","44.6385069700","-122.1406760000","80","45.7986915700","-121.7021540000","5280"
"52","44.6385069700","-122.1406760000","79","45.7767838600","-121.0544800000","5279"
"52","44.6385069700","-122.1406760000","78","45.4634211200","-121.1969380000","5278"
"52","44.6385069700","-122.1406760000","52","44.6385069700","-122.1406760000","5252"
"52","44.6385069700","-122.1406760000","51","45.3263162700","-122.9016080000","5251"
"52","44.6385069700","-122.1406760000","50","46.1256132200","-123.2365730000","5250"
"52","44.6385069700","-122.1406760000","49","45.7604816100","-123.8453470000","5249"
"52","44.6385069700","-122.1406760000","48","45.1069485200","-122.5085740000","5248"
"52","44.6385069700","-122.1406760000","47","45.5730257200","-121.8555490000","5247"
"52","44.6385069700","-122.1406760000","46","45.2966102200","-122.1155410000","5246"
"52","44.6385069700","-122.1406760000","45","45.7407337800","-122.2048990000","5245"
"52","44.6385069700","-122.1406760000","44","45.9754319500","-122.6560260000","5244"
"52","44.6385069700","-122.1406760000","42","46.1412665900","-123.9236770000","5242"
"53","44.8167432700","-122.7325120000","91","44.6607098300","-122.7527470000","5391"
"53","44.8167432700","-122.7325120000","64","43.4479799100","-123.2398000000","5364"
"53","44.8167432700","-122.7325120000","63","44.0946577600","-123.1621080000","5363"
"53","44.8167432700","-122.7325120000","62","44.4214243000","-123.1072660000","5362"
"53","44.8167432700","-122.7325120000","61","44.6979190700","-123.2877870000","5361"
"53","44.8167432700","-122.7325120000","55","45.0658170700","-123.2375150000","5355"
"53","44.8167432700","-122.7325120000","54","45.2806146600","-123.2992120000","5354"
"53","44.8167432700","-122.7325120000","53","44.8167432700","-122.7325120000","5353"
"53","44.8167432700","-122.7325120000","2","43.9384451400","-122.5866570000","532"
"54","45.2806146600","-123.2992120000","91","44.6607098300","-122.7527470000","5491"
"54","45.2806146600","-123.2992120000","64","43.4479799100","-123.2398000000","5464"
"54","45.2806146600","-123.2992120000","63","44.0946577600","-123.1621080000","5463"
"54","45.2806146600","-123.2992120000","62","44.4214243000","-123.1072660000","5462"
"54","45.2806146600","-123.2992120000","61","44.6979190700","-123.2877870000","5461"
"54","45.2806146600","-123.2992120000","55","45.0658170700","-123.2375150000","5455"
"54","45.2806146600","-123.2992120000","54","45.2806146600","-123.2992120000","5454"
"54","45.2806146600","-123.2992120000","53","44.8167432700","-122.7325120000","5453"
"54","45.2806146600","-123.2992120000","2","43.9384451400","-122.5866570000","542"
"55","45.0658170700","-123.2375150000","91","44.6607098300","-122.7527470000","5591"
"55","45.0658170700","-123.2375150000","64","43.4479799100","-123.2398000000","5564"
"55","45.0658170700","-123.2375150000","63","44.0946577600","-123.1621080000","5563"
"55","45.0658170700","-123.2375150000","62","44.4214243000","-123.1072660000","5562"
"55","45.0658170700","-123.2375150000","61","44.6979190700","-123.2877870000","5561"
"55","45.0658170700","-123.2375150000","55","45.0658170700","-123.2375150000","5555"
"55","45.0658170700","-123.2375150000","54","45.2806146600","-123.2992120000","5554"
"55","45.0658170700","-123.2375150000","53","44.8167432700","-122.7325120000","5553"
"55","45.0658170700","-123.2375150000","2","43.9384451400","-122.5866570000","552"
"56","45.1914965100","-123.7448030000","100","49.7935887700","-124.9183430000","56100"
"56","45.1914965100","-123.7448030000","98","50.1222464700","-125.0564740000","5698"
"56","45.1914965100","-123.7448030000","97","50.4604304800","-124.1467120000","5697"
"56","45.1914965100","-123.7448030000","96","50.9129302100","-122.3986340000","5696"
"56","45.1914965100","-123.7448030000","95","50.7462197800","-121.4269500000","5695"
"56","45.1914965100","-123.7448030000","94","48.6571158800","-123.5175320000","5694"
"56","45.1914965100","-123.7448030000","93","49.4382733100","-124.2224790000","5693"
"56","45.1914965100","-123.7448030000","92","49.8764835700","-123.4365590000","5692"
"56","45.1914965100","-123.7448030000","89","49.6359785200","-117.9795440000","5689"
"56","45.1914965100","-123.7448030000","88","48.9870156000","-119.3551630000","5688"
"56","45.1914965100","-123.7448030000","86","48.7950688200","-124.0395790000","5686"
"56","45.1914965100","-123.7448030000","85","48.4248857400","-117.7738870000","5685"
"56","45.1914965100","-123.7448030000","84","47.7622123300","-117.8607200000","5684"
"56","45.1914965100","-123.7448030000","83","47.3828889300","-116.5125230000","5683"
"56","45.1914965100","-123.7448030000","81","47.3143365100","-120.6896500000","5681"
"56","45.1914965100","-123.7448030000","57","44.7756118200","-123.8522020000","5657"
"56","45.1914965100","-123.7448030000","56","45.1914965100","-123.7448030000","5656"
"56","45.1914965100","-123.7448030000","41","46.2396430700","-122.0994960000","5641"
"56","45.1914965100","-123.7448030000","40","47.2936767900","-123.1816370000","5640"
"56","45.1914965100","-123.7448030000","39","47.0224387800","-123.5006580000","5639"
"56","45.1914965100","-123.7448030000","38","46.7104448000","-123.8730830000","5638"
"56","45.1914965100","-123.7448030000","35","47.0772485300","-123.9686490000","5635"
"56","45.1914965100","-123.7448030000","34","47.3850263800","-124.0754580000","5634"
"56","45.1914965100","-123.7448030000","32","47.9401508000","-123.7297350000","5632"
"56","45.1914965100","-123.7448030000","31","47.8263151600","-122.9132100000","5631"
"56","45.1914965100","-123.7448030000","30","46.8453611100","-122.7796990000","5630"
"56","45.1914965100","-123.7448030000","29","47.1531389600","-122.2906270000","5629"
"56","45.1914965100","-123.7448030000","28","47.4552952900","-122.1866290000","5628"
"56","45.1914965100","-123.7448030000","27","47.6295622000","-122.2540880000","5627"
"56","45.1914965100","-123.7448030000","26","47.1728142600","-121.6132350000","5626"
"56","45.1914965100","-123.7448030000","25","47.5874008500","-121.4825350000","5625"
"56","45.1914965100","-123.7448030000","24","47.8502065900","-121.9210130000","5624"
"56","45.1914965100","-123.7448030000","23","48.6554883500","-122.5674870000","5623"
"56","45.1914965100","-123.7448030000","22","48.3139814300","-122.0222000000","5622"
"56","45.1914965100","-123.7448030000","21","48.5079236300","-122.3594910000","5621"
"56","45.1914965100","-123.7448030000","20","48.7974315600","-121.9870660000","5620"
"56","45.1914965100","-123.7448030000","19","48.9196994700","-122.6644580000","5619"
"56","45.1914965100","-123.7448030000","18","49.1979643700","-122.1332250000","5618"
"56","45.1914965100","-123.7448030000","14","46.9711424700","-119.8572150000","5614"
"56","45.1914965100","-123.7448030000","11","48.0701482900","-119.0224200000","5611"
"56","45.1914965100","-123.7448030000","10","48.1263634200","-116.1751240000","5610"
"56","45.1914965100","-123.7448030000","9","46.1799145000","-112.9652400000","569"
"57","44.7756118200","-123.8522020000","100","49.7935887700","-124.9183430000","57100"
"57","44.7756118200","-123.8522020000","98","50.1222464700","-125.0564740000","5798"
"57","44.7756118200","-123.8522020000","97","50.4604304800","-124.1467120000","5797"
"57","44.7756118200","-123.8522020000","96","50.9129302100","-122.3986340000","5796"
"57","44.7756118200","-123.8522020000","95","50.7462197800","-121.4269500000","5795"
"57","44.7756118200","-123.8522020000","94","48.6571158800","-123.5175320000","5794"
"57","44.7756118200","-123.8522020000","93","49.4382733100","-124.2224790000","5793"
"57","44.7756118200","-123.8522020000","92","49.8764835700","-123.4365590000","5792"
"57","44.7756118200","-123.8522020000","89","49.6359785200","-117.9795440000","5789"
"57","44.7756118200","-123.8522020000","88","48.9870156000","-119.3551630000","5788"
"57","44.7756118200","-123.8522020000","86","48.7950688200","-124.0395790000","5786"
"57","44.7756118200","-123.8522020000","85","48.4248857400","-117.7738870000","5785"
"57","44.7756118200","-123.8522020000","84","47.7622123300","-117.8607200000","5784"
"57","44.7756118200","-123.8522020000","83","47.3828889300","-116.5125230000","5783"
"57","44.7756118200","-123.8522020000","81","47.3143365100","-120.6896500000","5781"
"57","44.7756118200","-123.8522020000","57","44.7756118200","-123.8522020000","5757"
"57","44.7756118200","-123.8522020000","56","45.1914965100","-123.7448030000","5756"
"57","44.7756118200","-123.8522020000","41","46.2396430700","-122.0994960000","5741"
"57","44.7756118200","-123.8522020000","40","47.2936767900","-123.1816370000","5740"
"57","44.7756118200","-123.8522020000","39","47.0224387800","-123.5006580000","5739"
"57","44.7756118200","-123.8522020000","38","46.7104448000","-123.8730830000","5738"
"57","44.7756118200","-123.8522020000","35","47.0772485300","-123.9686490000","5735"
"57","44.7756118200","-123.8522020000","34","47.3850263800","-124.0754580000","5734"
"57","44.7756118200","-123.8522020000","32","47.9401508000","-123.7297350000","5732"
"57","44.7756118200","-123.8522020000","31","47.8263151600","-122.9132100000","5731"
"57","44.7756118200","-123.8522020000","30","46.8453611100","-122.7796990000","5730"
"57","44.7756118200","-123.8522020000","29","47.1531389600","-122.2906270000","5729"
"57","44.7756118200","-123.8522020000","28","47.4552952900","-122.1866290000","5728"
"57","44.7756118200","-123.8522020000","27","47.6295622000","-122.2540880000","5727"
"57","44.7756118200","-123.8522020000","26","47.1728142600","-121.6132350000","5726"
"57","44.7756118200","-123.8522020000","25","47.5874008500","-121.4825350000","5725"
"57","44.7756118200","-123.8522020000","24","47.8502065900","-121.9210130000","5724"
"57","44.7756118200","-123.8522020000","23","48.6554883500","-122.5674870000","5723"
"57","44.7756118200","-123.8522020000","22","48.3139814300","-122.0222000000","5722"
"57","44.7756118200","-123.8522020000","21","48.5079236300","-122.3594910000","5721"
"57","44.7756118200","-123.8522020000","20","48.7974315600","-121.9870660000","5720"
"57","44.7756118200","-123.8522020000","19","48.9196994700","-122.6644580000","5719"
"57","44.7756118200","-123.8522020000","18","49.1979643700","-122.1332250000","5718"
"57","44.7756118200","-123.8522020000","14","46.9711424700","-119.8572150000","5714"
"57","44.7756118200","-123.8522020000","11","48.0701482900","-119.0224200000","5711"
"57","44.7756118200","-123.8522020000","10","48.1263634200","-116.1751240000","5710"
"57","44.7756118200","-123.8522020000","9","46.1799145000","-112.9652400000","579"
"58","44.5745247100","-123.7767940000","60","44.0306755000","-123.8384910000","5860"
"58","44.5745247100","-123.7767940000","59","44.4168541400","-123.8819080000","5859"
"58","44.5745247100","-123.7767940000","58","44.5745247100","-123.7767940000","5858"
"59","44.4168541400","-123.8819080000","60","44.0306755000","-123.8384910000","5960"
"59","44.4168541400","-123.8819080000","59","44.4168541400","-123.8819080000","5959"
"59","44.4168541400","-123.8819080000","58","44.5745247100","-123.7767940000","5958"
"60","44.0306755000","-123.8384910000","60","44.0306755000","-123.8384910000","6060"
"60","44.0306755000","-123.8384910000","59","44.4168541400","-123.8819080000","6059"
"60","44.0306755000","-123.8384910000","58","44.5745247100","-123.7767940000","6058"
"61","44.6979190700","-123.2877870000","91","44.6607098300","-122.7527470000","6191"
"61","44.6979190700","-123.2877870000","64","43.4479799100","-123.2398000000","6164"
"61","44.6979190700","-123.2877870000","63","44.0946577600","-123.1621080000","6163"
"61","44.6979190700","-123.2877870000","62","44.4214243000","-123.1072660000","6162"
"61","44.6979190700","-123.2877870000","61","44.6979190700","-123.2877870000","6161"
"61","44.6979190700","-123.2877870000","55","45.0658170700","-123.2375150000","6155"
"61","44.6979190700","-123.2877870000","54","45.2806146600","-123.2992120000","6154"
"61","44.6979190700","-123.2877870000","53","44.8167432700","-122.7325120000","6153"
"61","44.6979190700","-123.2877870000","2","43.9384451400","-122.5866570000","612"
"62","44.4214243000","-123.1072660000","91","44.6607098300","-122.7527470000","6291"
"62","44.4214243000","-123.1072660000","64","43.4479799100","-123.2398000000","6264"
"62","44.4214243000","-123.1072660000","63","44.0946577600","-123.1621080000","6263"
"62","44.4214243000","-123.1072660000","62","44.4214243000","-123.1072660000","6262"
"62","44.4214243000","-123.1072660000","61","44.6979190700","-123.2877870000","6261"
"62","44.4214243000","-123.1072660000","55","45.0658170700","-123.2375150000","6255"
"62","44.4214243000","-123.1072660000","54","45.2806146600","-123.2992120000","6254"
"62","44.4214243000","-123.1072660000","53","44.8167432700","-122.7325120000","6253"
"62","44.4214243000","-123.1072660000","2","43.9384451400","-122.5866570000","622"
"63","44.0946577600","-123.1621080000","91","44.6607098300","-122.7527470000","6391"
"63","44.0946577600","-123.1621080000","64","43.4479799100","-123.2398000000","6364"
"63","44.0946577600","-123.1621080000","63","44.0946577600","-123.1621080000","6363"
"63","44.0946577600","-123.1621080000","62","44.4214243000","-123.1072660000","6362"
