id,lat,long,id_2,lat_2,long_2,id_total,type
"57","44.7756118200","-123.8522020000","92","49.8764835700","-123.4365590000","5792","2"
"57","44.7756118200","-123.8522020000","89","49.6359785200","-117.9795440000","5789","2"
"57","44.7756118200","-123.8522020000","88","48.9870156000","-119.3551630000","5788","2"
"57","44.7756118200","-123.8522020000","86","48.7950688200","-124.0395790000","5786","2"
"57","44.7756118200","-123.8522020000","85","48.4248857400","-117.7738870000","5785","2"
"57","44.7756118200","-123.8522020000","84","47.7622123300","-117.8607200000","5784","2"
"57","44.7756118200","-123.8522020000","83","47.3828889300","-116.5125230000","5783","2"
"57","44.7756118200","-123.8522020000","81","47.3143365100","-120.6896500000","5781","2"
"57","44.7756118200","-123.8522020000","57","44.7756118200","-123.8522020000","5757","3"
"57","44.7756118200","-123.8522020000","56","45.1914965100","-123.7448030000","5756","2"
"57","44.7756118200","-123.8522020000","41","46.2396430700","-122.0994960000","5741","2"
"57","44.7756118200","-123.8522020000","40","47.2936767900","-123.1816370000","5740","2"
"57","44.7756118200","-123.8522020000","39","47.0224387800","-123.5006580000","5739","2"
"57","44.7756118200","-123.8522020000","38","46.7104448000","-123.8730830000","5738","2"
"57","44.7756118200","-123.8522020000","35","47.0772485300","-123.9686490000","5735","2"
"57","44.7756118200","-123.8522020000","34","47.3850263800","-124.0754580000","5734","2"
"57","44.7756118200","-123.8522020000","32","47.9401508000","-123.7297350000","5732","2"
"57","44.7756118200","-123.8522020000","31","47.8263151600","-122.9132100000","5731","2"
"57","44.7756118200","-123.8522020000","30","46.8453611100","-122.7796990000","5730","2"
"57","44.7756118200","-123.8522020000","29","47.1531389600","-122.2906270000","5729","2"
"57","44.7756118200","-123.8522020000","28","47.4552952900","-122.1866290000","5728","2"
"57","44.7756118200","-123.8522020000","27","47.6295622000","-122.2540880000","5727","2"
"57","44.7756118200","-123.8522020000","26","47.1728142600","-121.6132350000","5726","2"
"57","44.7756118200","-123.8522020000","25","47.5874008500","-121.4825350000","5725","2"
"57","44.7756118200","-123.8522020000","24","47.8502065900","-121.9210130000","5724","2"
"57","44.7756118200","-123.8522020000","23","48.6554883500","-122.5674870000","5723","2"
"57","44.7756118200","-123.8522020000","22","48.3139814300","-122.0222000000","5722","2"
"57","44.7756118200","-123.8522020000","21","48.5079236300","-122.3594910000","5721","2"
"57","44.7756118200","-123.8522020000","20","48.7974315600","-121.9870660000","5720","2"
"57","44.7756118200","-123.8522020000","19","48.9196994700","-122.6644580000","5719","2"
"57","44.7756118200","-123.8522020000","18","49.1979643700","-122.1332250000","5718","2"
"57","44.7756118200","-123.8522020000","14","46.9711424700","-119.8572150000","5714","2"
"57","44.7756118200","-123.8522020000","11","48.0701482900","-119.0224200000","5711","2"
"57","44.7756118200","-123.8522020000","10","48.1263634200","-116.1751240000","5710","2"
"57","44.7756118200","-123.8522020000","9","46.1799145000","-112.9652400000","579","2"
"58","44.5745247100","-123.7767940000","60","44.0306755000","-123.8384910000","5860","2"
"58","44.5745247100","-123.7767940000","59","44.4168541400","-123.8819080000","5859","3"
"58","44.5745247100","-123.7767940000","58","44.5745247100","-123.7767940000","5858","3"
"59","44.4168541400","-123.8819080000","60","44.0306755000","-123.8384910000","5960","2"
"59","44.4168541400","-123.8819080000","59","44.4168541400","-123.8819080000","5959","3"
"59","44.4168541400","-123.8819080000","58","44.5745247100","-123.7767940000","5958","3"
"60","44.0306755000","-123.8384910000","60","44.0306755000","-123.8384910000","6060","3"
"60","44.0306755000","-123.8384910000","59","44.4168541400","-123.8819080000","6059","2"
"60","44.0306755000","-123.8384910000","58","44.5745247100","-123.7767940000","6058","2"
"61","44.6979190700","-123.2877870000","91","44.6607098300","-122.7527470000","6191","3"
"61","44.6979190700","-123.2877870000","64","43.4479799100","-123.2398000000","6164","3"
"61","44.6979190700","-123.2877870000","63","44.0946577600","-123.1621080000","6163","3"
"61","44.6979190700","-123.2877870000","62","44.4214243000","-123.1072660000","6162","3"
"61","44.6979190700","-123.2877870000","61","44.6979190700","-123.2877870000","6161","3"
"61","44.6979190700","-123.2877870000","55","45.0658170700","-123.2375150000","6155","3"
"61","44.6979190700","-123.2877870000","54","45.2806146600","-123.2992120000","6154","3"
"61","44.6979190700","-123.2877870000","53","44.8167432700","-122.7325120000","6153","3"
"61","44.6979190700","-123.2877870000","2","43.9384451400","-122.5866570000","612","3"
"62","44.4214243000","-123.1072660000","91","44.6607098300","-122.7527470000","6291","3"
"62","44.4214243000","-123.1072660000","64","43.4479799100","-123.2398000000","6264","3"
"62","44.4214243000","-123.1072660000","63","44.0946577600","-123.1621080000","6263","3"
"62","44.4214243000","-123.1072660000","62","44.4214243000","-123.1072660000","6262","3"
"62","44.4214243000","-123.1072660000","61","44.6979190700","-123.2877870000","6261","3"
"62","44.4214243000","-123.1072660000","55","45.0658170700","-123.2375150000","6255","3"
"62","44.4214243000","-123.1072660000","54","45.2806146600","-123.2992120000","6254","3"
"62","44.4214243000","-123.1072660000","53","44.8167432700","-122.7325120000","6253","3"
"62","44.4214243000","-123.1072660000","2","43.9384451400","-122.5866570000","622","3"
"63","44.0946577600","-123.1621080000","91","44.6607098300","-122.7527470000","6391","3"
"63","44.0946577600","-123.1621080000","64","43.4479799100","-123.2398000000","6364","3"
"63","44.0946577600","-123.1621080000","63","44.0946577600","-123.1621080000","6363","3"
"63","44.0946577600","-123.1621080000","62","44.4214243000","-123.1072660000","6362","3"
"63","44.0946577600","-123.1621080000","61","44.6979190700","-123.2877870000","6361","3"
"63","44.0946577600","-123.1621080000","55","45.0658170700","-123.2375150000","6355","3"
"63","44.0946577600","-123.1621080000","54","45.2806146600","-123.2992120000","6354","3"
"63","44.0946577600","-123.1621080000","53","44.8167432700","-122.7325120000","6353","3"
"63","44.0946577600","-123.1621080000","2","43.9384451400","-122.5866570000","632","3"
"64","43.4479799100","-123.2398000000","91","44.6607098300","-122.7527470000","6491","3"
"64","43.4479799100","-123.2398000000","64","43.4479799100","-123.2398000000","6464","3"
"64","43.4479799100","-123.2398000000","63","44.0946577600","-123.1621080000","6463","3"
"64","43.4479799100","-123.2398000000","62","44.4214243000","-123.1072660000","6462","3"
"64","43.4479799100","-123.2398000000","61","44.6979190700","-123.2877870000","6461","3"
"64","43.4479799100","-123.2398000000","55","45.0658170700","-123.2375150000","6455","3"
"64","43.4479799100","-123.2398000000","54","45.2806146600","-123.2992120000","6454","3"
"64","43.4479799100","-123.2398000000","53","44.8167432700","-122.7325120000","6453","3"
"64","43.4479799100","-123.2398000000","2","43.9384451400","-122.5866570000","642","3"
"65","43.7016238700","-123.8796230000","65","43.7016238700","-123.8796230000","6565","3"
"66","43.2880242600","-123.9870220000","68","43.0183847400","-124.1081310000","6668","3"
"66","43.2880242600","-123.9870220000","66","43.2880242600","-123.9870220000","6666","3"
"67","42.5956448000","-124.3252140000","90","43.1523438000","-123.3653400000","6790","2"
"67","42.5956448000","-124.3252140000","75","42.1112076900","-122.8102050000","6775","3"
"67","42.5956448000","-124.3252140000","74","41.9832431700","-124.0624290000","6774","3"
"67","42.5956448000","-124.3252140000","73","42.1706197900","-123.9436050000","6773","3"
"67","42.5956448000","-124.3252140000","70","42.5453730300","-123.5962730000","6770","3"
"67","42.5956448000","-124.3252140000","69","42.8538589200","-123.7790790000","6769","2"
"67","42.5956448000","-124.3252140000","67","42.5956448000","-124.3252140000","6767","3"
"67","42.5956448000","-124.3252140000","37","46.4729358700","-123.3418500000","6737","2"
"67","42.5956448000","-124.3252140000","36","46.5867715100","-122.8626160000","6736","2"
"67","42.5956448000","-124.3252140000","17","49.5324444000","-120.3877450000","6717","2"
"68","43.0183847400","-124.1081310000","68","43.0183847400","-124.1081310000","6868","3"
"68","43.0183847400","-124.1081310000","66","43.2880242600","-123.9870220000","6866","3"
"69","42.8538589200","-123.7790790000","90","43.1523438000","-123.3653400000","6990","2"
"69","42.8538589200","-123.7790790000","75","42.1112076900","-122.8102050000","6975","2"
"69","42.8538589200","-123.7790790000","74","41.9832431700","-124.0624290000","6974","2"
"69","42.8538589200","-123.7790790000","73","42.1706197900","-123.9436050000","6973","2"
"69","42.8538589200","-123.7790790000","70","42.5453730300","-123.5962730000","6970","2"
"69","42.8538589200","-123.7790790000","69","42.8538589200","-123.7790790000","6969","3"
"69","42.8538589200","-123.7790790000","67","42.5956448000","-124.3252140000","6967","2"
"69","42.8538589200","-123.7790790000","37","46.4729358700","-123.3418500000","6937","2"
"69","42.8538589200","-123.7790790000","36","46.5867715100","-122.8626160000","6936","2"
"69","42.8538589200","-123.7790790000","17","49.5324444000","-120.3877450000","6917","2"
"70","42.5453730300","-123.5962730000","90","43.1523438000","-123.3653400000","7090","2"
"70","42.5453730300","-123.5962730000","75","42.1112076900","-122.8102050000","7075","3"
"70","42.5453730300","-123.5962730000","74","41.9832431700","-124.0624290000","7074","3"
"70","42.5453730300","-123.5962730000","73","42.1706197900","-123.9436050000","7073","3"
"70","42.5453730300","-123.5962730000","70","42.5453730300","-123.5962730000","7070","3"
"70","42.5453730300","-123.5962730000","69","42.8538589200","-123.7790790000","7069","2"
"70","42.5453730300","-123.5962730000","67","42.5956448000","-124.3252140000","7067","3"
"70","42.5453730300","-123.5962730000","37","46.4729358700","-123.3418500000","7037","2"
"70","42.5453730300","-123.5962730000","36","46.5867715100","-122.8626160000","7036","2"
"70","42.5453730300","-123.5962730000","17","49.5324444000","-120.3877450000","7017","2"
"71","42.2871589000","-123.6031280000","72","42.5956448000","-122.7416530000","7172","3"
"71","42.2871589000","-123.6031280000","71","42.2871589000","-123.6031280000","7171","3"
"72","42.5956448000","-122.7416530000","72","42.5956448000","-122.7416530000","7272","3"
"72","42.5956448000","-122.7416530000","71","42.2871589000","-123.6031280000","7271","3"
"73","42.1706197900","-123.9436050000","90","43.1523438000","-123.3653400000","7390","2"
"73","42.1706197900","-123.9436050000","75","42.1112076900","-122.8102050000","7375","3"
"73","42.1706197900","-123.9436050000","74","41.9832431700","-124.0624290000","7374","3"
"73","42.1706197900","-123.9436050000","73","42.1706197900","-123.9436050000","7373","3"
"73","42.1706197900","-123.9436050000","70","42.5453730300","-123.5962730000","7370","3"
"73","42.1706197900","-123.9436050000","69","42.8538589200","-123.7790790000","7369","2"
"73","42.1706197900","-123.9436050000","67","42.5956448000","-124.3252140000","7367","3"
"73","42.1706197900","-123.9436050000","37","46.4729358700","-123.3418500000","7337","2"
