RES_FIPS,RES_ST,RES_CO,WORK_FIPS,WORK_ST,WORK_CO,FLOW,MOE,RES,RES_LAT,RES_LON,WORK_LAT,WORK_LON,FLOW_NUM,ID,RES_WORK,WORK_RES,OPP_FLOW,NET_FLOW
53011,Washington,Clark County,41005,Oregon,Clackamas County,5675,452,0,45.7793,-122.4826,45.1879,-122.2203,5675,1021,5301141005,4100553011,2683,-2992
53011,Washington,Clark County,41007,Oregon,Clatsop County,59,50,0,45.7793,-122.4826,45.9948,-123.6562,59,1022,5301141007,4100753011,10,-49
53011,Washington,Clark County,41009,Oregon,Columbia County,111,79,0,45.7793,-122.4826,45.9437,-123.0891,111,1023,5301141009,4100953011,211,100
53011,Washington,Clark County,41017,Oregon,Deschutes County,31,32,0,45.7793,-122.4826,43.9146,-121.2269,31,1024,5301141017,4101753011,18,-13
53011,Washington,Clark County,41019,Oregon,Douglas County,74,58,0,45.7793,-122.4826,43.2795,-123.1666,74,1025,5301141019,4101953011,0,-74
53011,Washington,Clark County,41027,Oregon,Hood River County,41,33,0,45.7793,-122.4826,45.5193,-121.6514,41,1026,5301141027,4102753011,3,-38
53011,Washington,Clark County,41029,Oregon,Jackson County,36,27,0,45.7793,-122.4826,42.4321,-122.7283,36,1027,5301141029,4102953011,51,15
53011,Washington,Clark County,41031,Oregon,Jefferson County,17,26,0,45.7793,-122.4826,44.6294,-121.1764,17,1028,5301141031,4103153011,0,-17
53011,Washington,Clark County,41037,Oregon,Lake County,6,10,0,45.7793,-122.4826,42.793,-120.3872,6,1029,5301141037,4103753011,0,-6
53011,Washington,Clark County,41039,Oregon,Lane County,102,84,0,45.7793,-122.4826,43.9386,-122.8473,102,1030,5301141039,4103953011,70,-32
53011,Washington,Clark County,41041,Oregon,Lincoln County,8,11,0,45.7793,-122.4826,44.6418,-123.8681,8,1031,5301141041,4104153011,32,24
53011,Washington,Clark County,41043,Oregon,Linn County,2,4,0,45.7793,-122.4826,44.4887,-122.5341,2,1032,5301141043,4104353011,9,7
53011,Washington,Clark County,41047,Oregon,Marion County,305,120,0,45.7793,-122.4826,44.9032,-122.5846,305,1033,5301141047,4104753011,241,-64
53011,Washington,Clark County,41049,Oregon,Morrow County,23,32,0,45.7793,-122.4826,45.4193,-119.5848,23,1034,5301141049,4104953011,0,-23
53011,Washington,Clark County,41051,Oregon,Multnomah County,47184,1289,0,45.7793,-122.4826,45.5465,-122.4147,47184,1035,5301141051,4105153011,10389,-36795
53011,Washington,Clark County,41053,Oregon,Polk County,43,41,0,45.7793,-122.4826,44.9035,-123.4131,43,1036,5301141053,4105353011,0,-43
53011,Washington,Clark County,41055,Oregon,Sherman County,15,24,0,45.7793,-122.4826,45.4052,-120.6894,15,1037,5301141055,4105553011,0,-15
53011,Washington,Clark County,41057,Oregon,Tillamook County,43,38,0,45.7793,-122.4826,45.4634,-123.7128,43,1038,5301141057,4105753011,4,-39
53011,Washington,Clark County,41059,Oregon,Umatilla County,51,42,0,45.7793,-122.4826,45.5916,-118.7366,51,1039,5301141059,4105953011,3,-48
53011,Washington,Clark County,41065,Oregon,Wasco County,54,41,0,45.7793,-122.4826,45.1602,-121.1676,54,1040,5301141065,4106553011,19,-35
53011,Washington,Clark County,41067,Oregon,Washington County,6220,542,0,45.7793,-122.4826,45.5598,-123.0983,6220,1041,5301141067,4106753011,2529,-3691
53011,Washington,Clark County,41071,Oregon,Yamhill County,39,35,0,45.7793,-122.4826,45.2326,-123.3078,39,1042,5301141071,4107153011,60,21
53013,Washington,Columbia County,41059,Oregon,Umatilla County,29,21,0,46.2971,-117.9067,45.5916,-118.7366,29,1043,5301341059,4105953013,9,-20
53015,Washington,Cowlitz County,41003,Oregon,Benton County,15,24,0,46.1935,-122.6809,44.4917,-123.4285,15,1044,5301541003,4100353015,0,-15
53015,Washington,Cowlitz County,41005,Oregon,Clackamas County,160,83,0,46.1935,-122.6809,45.1879,-122.2203,160,1045,5301541005,4100553015,112,-48
53015,Washington,Cowlitz County,41007,Oregon,Clatsop County,352,131,0,46.1935,-122.6809,45.9948,-123.6562,352,1046,5301541007,4100753015,27,-325
53015,Washington,Cowlitz County,41009,Oregon,Columbia County,724,188,0,46.1935,-122.6809,45.9437,-123.0891,724,1047,5301541009,4100953015,1262,538
53015,Washington,Cowlitz County,41011,Oregon,Coos County,6,11,0,46.1935,-122.6809,43.1742,-124.0597,6,1048,5301541011,4101153015,0,-6
53015,Washington,Cowlitz County,41037,Oregon,Lake County,16,25,0,46.1935,-122.6809,42.793,-120.3872,16,1049,5301541037,4103753015,0,-16
53015,Washington,Cowlitz County,41047,Oregon,Marion County,32,36,0,46.1935,-122.6809,44.9032,-122.5846,32,1050,5301541047,4104753015,0,-32
53015,Washington,Cowlitz County,41049,Oregon,Morrow County,8,13,0,46.1935,-122.6809,45.4193,-119.5848,8,1051,5301541049,4104953015,0,-8
53015,Washington,Cowlitz County,41051,Oregon,Multnomah County,1413,247,0,46.1935,-122.6809,45.5465,-122.4147,1413,1052,5301541051,4105153015,214,-1199
53015,Washington,Cowlitz County,41059,Oregon,Umatilla County,20,31,0,46.1935,-122.6809,45.5916,-118.7366,20,1053,5301541059,4105953015,16,-4
53015,Washington,Cowlitz County,41067,Oregon,Washington County,341,139,0,46.1935,-122.6809,45.5598,-123.0983,341,1054,5301541067,4106753015,64,-277
53015,Washington,Cowlitz County,41071,Oregon,Yamhill County,3,7,0,46.1935,-122.6809,45.2326,-123.3078,3,1055,5301541071,4107153015,17,14
53017,Washington,Douglas County,41051,Oregon,Multnomah County,10,23,0,47.7363,-119.6915,45.5465,-122.4147,10,1056,5301741051,4105153017,0,-10
53019,Washington,Ferry County,41067,Oregon,Washington County,3,5,0,48.4704,-118.5165,45.5598,-123.0983,3,1057,5301941067,4106753019,0,-3
53021,Washington,Franklin County,41007,Oregon,Clatsop County,1,2,0,46.535,-118.8986,45.9948,-123.6562,1,1058,5302141007,4100753021,0,-1
53021,Washington,Franklin County,41027,Oregon,Hood River County,9,14,0,46.535,-118.8986,45.5193,-121.6514,9,1059,5302141027,4102753021,0,-9
53021,Washington,Franklin County,41049,Oregon,Morrow County,9,15,0,46.535,-118.8986,45.4193,-119.5848,9,1060,5302141049,4104953021,19,10
53021,Washington,Franklin County,41051,Oregon,Multnomah County,15,25,0,46.535,-118.8986,45.5465,-122.4147,15,1061,5302141051,4105153021,23,8
53021,Washington,Franklin County,41059,Oregon,Umatilla County,370,138,0,46.535,-118.8986,45.5916,-118.7366,370,1062,5302141059,4105953021,358,-12
53025,Washington,Grant County,41027,Oregon,Hood River County,2,3,0,47.2056,-119.4516,45.5193,-121.6514,2,1063,5302541027,4102753025,0,-2
53025,Washington,Grant County,41047,Oregon,Marion County,28,42,0,47.2056,-119.4516,44.9032,-122.5846,28,1064,5302541047,4104753025,0,-28
53025,Washington,Grant County,41051,Oregon,Multnomah County,34,45,0,47.2056,-119.4516,45.5465,-122.4147,34,1065,5302541051,4105153025,0,-34
53027,Washington,Grays Harbor County,41003,Oregon,Benton County,12,21,0,47.1498,-123.7732,44.4917,-123.4285,12,1066,5302741003,4100353027,0,-12
53027,Washington,Grays Harbor County,41007,Oregon,Clatsop County,28,38,0,47.1498,-123.7732,45.9948,-123.6562,28,1067,5302741007,4100753027,32,4
53027,Washington,Grays Harbor County,41011,Oregon,Coos County,16,25,0,47.1498,-123.7732,43.1742,-124.0597,16,1068,5302741011,4101153027,0,-16
53027,Washington,Grays Harbor County,41051,Oregon,Multnomah County,2,3,0,47.1498,-123.7732,45.5465,-122.4147,2,1069,5302741051,4105153027,0,-2
53027,Washington,Grays Harbor County,41053,Oregon,Polk County,13,24,0,47.1498,-123.7732,44.9035,-123.4131,13,1070,5302741053,4105353027,5,-8
53027,Washington,Grays Harbor County,41067,Oregon,Washington County,15,16,0,47.1498,-123.7732,45.5598,-123.0983,15,1071,5302741067,4106753027,0,-15
53031,Washington,Jefferson County,41051,Oregon,Multnomah County,6,9,0,47.749,-123.5939,45.5465,-122.4147,6,1072,5303141051,4105153031,0,-6
53033,Washington,King County,41003,Oregon,Benton County,7,11,0,47.49,-121.8065,44.4917,-123.4285,7,1073,5303341003,4100353033,13,6
53033,Washington,King County,41005,Oregon,Clackamas County,41,30,0,47.49,-121.8065,45.1879,-122.2203,41,1074,5303341005,4100553033,228,187
53033,Washington,King County,41027,Oregon,Hood River County,7,13,0,47.49,-121.8065,45.5193,-121.6514,7,1075,5303341027,4102753033,0,-7
53033,Washington,King County,41041,Oregon,Lincoln County,36,54,0,47.49,-121.8065,44.6418,-123.8681,36,1076,5303341041,4104153033,12,-24
53033,Washington,King County,41043,Oregon,Linn County,19,32,0,47.49,-121.8065,44.4887,-122.5341,19,1077,5303341043,4104353033,105,86
53033,Washington,King County,41047,Oregon,Marion County,20,26,0,47.49,-121.8065,44.9032,-122.5846,20,1078,5303341047,4104753033,101,81
53033,Washington,King County,41051,Oregon,Multnomah County,406,155,0,47.49,-121.8065,45.5465,-122.4147,406,1079,5303341051,4105153033,343,-63
53033,Washington,King County,41067,Oregon,Washington County,81,53,0,47.49,-121.8065,45.5598,-123.0983,81,1080,5303341067,4106753033,255,174
53033,Washington,King County,41071,Oregon,Yamhill County,38,46,0,47.49,-121.8065,45.2326,-123.3078,38,1081,5303341071,4107153033,7,-31
53035,Washington,Kitsap County,41003,Oregon,Benton County,16,26,0,47.6134,-122.6734,44.4917,-123.4285,16,1082,5303541003,4100353035,0,-16
53035,Washington,Kitsap County,41041,Oregon,Lincoln County,9,12,0,47.6134,-122.6734,44.6418,-123.8681,9,1083,5303541041,4104153035,0,-9
53035,Washington,Kitsap County,41051,Oregon,Multnomah County,18,19,0,47.6134,-122.6734,45.5465,-122.4147,18,1084,5303541051,4105153035,51,33
53035,Washington,Kitsap County,41059,Oregon,Umatilla County,15,23,0,47.6134,-122.6734,45.5916,-118.7366,15,1085,5303541059,4105953035,0,-15
53037,Washington,Kittitas County,41017,Oregon,Deschutes County,16,25,0,47.1245,-120.6796,43.9146,-121.2269,16,1086,5303741017,4101753037,0,-16
53037,Washington,Kittitas County,41051,Oregon,Multnomah County,87,138,0,47.1245,-120.6796,45.5465,-122.4147,87,1087,5303741051,4105153037,32,-55
53037,Washington,Kittitas County,41065,Oregon,Wasco County,14,23,0,47.1245,-120.6796,45.1602,-121.1676,14,1088,5303741065,4106553037,0,-14
53039,Washington,Klickitat County,41017,Oregon,Deschutes County,6,12,0,45.8735,-120.7888,43.9146,-121.2269,6,1089,5303941017,4101753039,0,-6
53039,Washington,Klickitat County,41021,Oregon,Gilliam County,18,25,0,45.8735,-120.7888,45.3778,-120.2115,18,1090,5303941021,4102153039,0,-18
53039,Washington,Klickitat County,41027,Oregon,Hood River County,1058,250,0,45.8735,-120.7888,45.5193,-121.6514,1058,1091,5303941027,4102753039,330,-728
53039,Washington,Klickitat County,41029,Oregon,Jackson County,2,3,0,45.8735,-120.7888,42.4321,-122.7283,2,1092,5303941029,4102953039,0,-2
53039,Washington,Klickitat County,41037,Oregon,Lake County,9,13,0,45.8735,-120.7888,42.793,-120.3872,9,1093,5303941037,4103753039,0,-9
53039,Washington,Klickitat County,41047,Oregon,Marion County,9,15,0,45.8735,-120.7888,44.9032,-122.5846,9,1094,5303941047,4104753039,0,-9
53039,Washington,Klickitat County,41051,Oregon,Multnomah County,139,80,0,45.8735,-120.7888,45.5465,-122.4147,139,1095,5303941051,4105153039,27,-112
53039,Washington,Klickitat County,41055,Oregon,Sherman County,56,40,0,45.8735,-120.7888,45.4052,-120.6894,56,1096,5303941055,4105553039,17,-39
53039,Washington,Klickitat County,41065,Oregon,Wasco County,594,156,0,45.8735,-120.7888,45.1602,-121.1676,594,1097,5303941065,4106553039,295,-299
53039,Washington,Klickitat County,41067,Oregon,Washington County,12,21,0,45.8735,-120.7888,45.5598,-123.0983,12,1098,5303941067,4106753039,0,-12
53039,Washington,Klickitat County,41071,Oregon,Yamhill County,1,2,0,45.8735,-120.7888,45.2326,-123.3078,1,1099,5303941071,4107153039,0,-1
53041,Washington,Lewis County,41005,Oregon,Clackamas County,61,64,0,46.5775,-122.3919,45.1879,-122.2203,61,1100,5304141005,4100553041,0,-61
53041,Washington,Lewis County,41007,Oregon,Clatsop County,10,15,0,46.5775,-122.3919,45.9948,-123.6562,10,1101,5304141007,4100753041,0,-10
53041,Washington,Lewis County,41043,Oregon,Linn County,14,19,0,46.5775,-122.3919,44.4887,-122.5341,14,1102,5304141043,4104353041,0,-14
53041,Washington,Lewis County,41047,Oregon,Marion County,10,15,0,46.5775,-122.3919,44.9032,-122.5846,10,1103,5304141047,4104753041,0,-10
53041,Washington,Lewis County,41049,Oregon,Morrow County,9,14,0,46.5775,-122.3919,45.4193,-119.5848,9,1104,5304141049,4104953041,0,-9
53041,Washington,Lewis County,41051,Oregon,Multnomah County,177,195,0,46.5775,-122.3919,45.5465,-122.4147,177,1105,5304141051,4105153041,0,-177
53041,Washington,Lewis County,41071,Oregon,Yamhill County,13,31,0,46.5775,-122.3919,45.2326,-123.3078,13,1106,5304141071,4107153041,0,-13
53045,Washington,Mason County,41003,Oregon,Benton County,7,13,0,47.348,-123.1921,44.4917,-123.4285,7,1107,5304541003,4100353045,0,-7
53045,Washington,Mason County,41051,Oregon,Multnomah County,12,20,0,47.348,-123.1921,45.5465,-122.4147,12,1108,5304541051,4105153045,25,13
53047,Washington,Okanogan County,41005,Oregon,Clackamas County,11,19,0,48.5488,-119.7408,45.1879,-122.2203,11,1109,5304741005,4100553047,0,-11
53049,Washington,Pacific County,41007,Oregon,Clatsop County,501,128,0,46.5553,-123.7047,45.9948,-123.6562,501,1110,5304941007,4100753049,180,-321
53049,Washington,Pacific County,41009,Oregon,Columbia County,29,43,0,46.5553,-123.7047,45.9437,-123.0891,29,1111,5304941009,4100953049,0,-29
53049,Washington,Pacific County,41051,Oregon,Multnomah County,25,23,0,46.5553,-123.7047,45.5465,-122.4147,25,1112,5304941051,4105153049,0,-25
53053,Washington,Pierce County,41005,Oregon,Clackamas County,18,28,0,47.0267,-122.1116,45.1879,-122.2203,18,1113,5305341005,4100553053,0,-18
53053,Washington,Pierce County,41009,Oregon,Columbia County,12,20,0,47.0267,-122.1116,45.9437,-123.0891,12,1114,5305341009,4100953053,0,-12
53053,Washington,Pierce County,41011,Oregon,Coos County,5,8,0,47.0267,-122.1116,43.1742,-124.0597,5,1115,5305341011,4101153053,0,-5
53053,Washington,Pierce County,41039,Oregon,Lane County,22,26,0,47.0267,-122.1116,43.9386,-122.8473,22,1116,5305341039,4103953053,45,23
53053,Washington,Pierce County,41041,Oregon,Lincoln County,4,5,0,47.0267,-122.1116,44.6418,-123.8681,4,1117,5305341041,4104153053,52,48
53053,Washington,Pierce County,41047,Oregon,Marion County,34,40,0,47.0267,-122.1116,44.9032,-122.5846,34,1118,5305341047,4104753053,3,-31
53053,Washington,Pierce County,41051,Oregon,Multnomah County,287,106,0,47.0267,-122.1116,45.5465,-122.4147,287,1119,5305341051,4105153053,124,-163
53053,Washington,Pierce County,41059,Oregon,Umatilla County,11,18,0,47.0267,-122.1116,45.5916,-118.7366,11,1120,5305341059,4105953053,7,-4
53053,Washington,Pierce County,41067,Oregon,Washington County,49,38,0,47.0267,-122.1116,45.5598,-123.0983,49,1121,5305341067,4106753053,139,90
53053,Washington,Pierce County,41071,Oregon,Yamhill County,12,18,0,47.0267,-122.1116,45.2326,-123.3078,12,1122,5305341071,4107153053,0,-12
53055,Washington,San Juan County,41033,Oregon,Josephine County,2,3,0,48.5786,-122.9535,42.3652,-123.5556,2,1123,5305541033,4103353055,0,-2
53055,Washington,San Juan County,41039,Oregon,Lane County,3,4,0,48.5786,-122.9535,43.9386,-122.8473,3,1124,5305541039,4103953055,0,-3
53055,Washington,San Juan County,41051,Oregon,Multnomah County,5,5,0,48.5786,-122.9535,45.5465,-122.4147,5,1125,5305541051,4105153055,7,2
53055,Washington,San Juan County,41067,Oregon,Washington County,3,4,0,48.5786,-122.9535,45.5598,-123.0983,3,1126,5305541067,4106753055,61,58
53057,Washington,Skagit County,41007,Oregon,Clatsop County,8,14,0,48.4795,-121.7327,45.9948,-123.6562,8,1127,5305741007,4100753057,7,-1
53057,Washington,Skagit County,41011,Oregon,Coos County,2,2,0,48.4795,-121.7327,43.1742,-124.0597,2,1128,5305741011,4101153057,0,-2
53057,Washington,Skagit County,41015,Oregon,Curry County,12,18,0,48.4795,-121.7327,42.4576,-124.1563,12,1129,5305741015,4101553057,0,-12
53057,Washington,Skagit County,41019,Oregon,Douglas County,2,2,0,48.4795,-121.7327,43.2795,-123.1666,2,1130,5305741019,4101953057,0,-2
53057,Washington,Skagit County,41051,Oregon,Multnomah County,14,16,0,48.4795,-121.7327,45.5465,-122.4147,14,1131,5305741051,4105153057,0,-14
53057,Washington,Skagit County,41071,Oregon,Yamhill County,2,3,0,48.4795,-121.7327,45.2326,-123.3078,2,1132,5305741071,4107153057,65,63
53059,Washington,Skamania County,41005,Oregon,Clackamas County,94,63,0,46.0226,-121.9148,45.1879,-122.2203,94,1133,5305941005,4100553059,35,-59
53059,Washington,Skamania County,41019,Oregon,Douglas County,2,3,0,46.0226,-121.9148,43.2795,-123.1666,2,1134,5305941019,4101953059,0,-2
53059,Washington,Skamania County,41027,Oregon,Hood River County,353,95,0,46.0226,-121.9148,45.5193,-121.6514,353,1135,5305941027,4102753059,148,-205
53059,Washington,Skamania County,41037,Oregon,Lake County,1,3,0,46.0226,-121.9148,42.793,-120.3872,1,1136,5305941037,4103753059,0,-1
53059,Washington,Skamania County,41039,Oregon,Lane County,9,12,0,46.0226,-121.9148,43.9386,-122.8473,9,1137,5305941039,4103953059,0,-9
53059,Washington,Skamania County,41041,Oregon,Lincoln County,7,8,0,46.0226,-121.9148,44.6418,-123.8681,7,1138,5305941041,4104153059,0,-7
53059,Washington,Skamania County,41043,Oregon,Linn County,1,3,0,46.0226,-121.9148,44.4887,-122.5341,1,1139,5305941043,4104353059,0,-1
53059,Washington,Skamania County,41047,Oregon,Marion County,24,29,0,46.0226,-121.9148,44.9032,-122.5846,24,1140,5305941047,4104753059,13,-11
53059,Washington,Skamania County,41051,Oregon,Multnomah County,610,126,0,46.0226,-121.9148,45.5465,-122.4147,610,1141,5305941051,4105153059,31,-579
53059,Washington,Skamania County,41065,Oregon,Wasco County,49,33,0,46.0226,-121.9148,45.1602,-121.1676,49,1142,5305941065,4106553059,0,-49
53059,Washington,Skamania County,41067,Oregon,Washington County,51,26,0,46.0226,-121.9148,45.5598,-123.0983,51,1143,5305941067,4106753059,0,-51
53061,Washington,Snohomish County,41005,Oregon,Clackamas County,27,31,0,48.0476,-121.6979,45.1879,-122.2203,27,1144,5306141005,4100553061,28,1
53061,Washington,Snohomish County,41011,Oregon,Coos County,18,29,0,48.0476,-121.6979,43.1742,-124.0597,18,1145,5306141011,4101153061,0,-18
53061,Washington,Snohomish County,41027,Oregon,Hood River County,10,15,0,48.0476,-121.6979,45.5193,-121.6514,10,1146,5306141027,4102753061,0,-10
53061,Washington,Snohomish County,41039,Oregon,Lane County,27,37,0,48.0476,-121.6979,43.9386,-122.8473,27,1147,5306141039,4103953061,0,-27
53061,Washington,Snohomish County,41051,Oregon,Multnomah County,89,52,0,48.0476,-121.6979,45.5465,-122.4147,89,1148,5306141051,4105153061,22,-67
53061,Washington,Snohomish County,41067,Oregon,Washington County,18,27,0,48.0476,-121.6979,45.5598,-123.0983,18,1149,5306141067,4106753061,10,-8
53061,Washington,Snohomish County,41071,Oregon,Yamhill County,13,19,0,48.0476,-121.6979,45.2326,-123.3078,13,1150,5306141071,4107153061,0,-13
53063,Washington,Spokane County,41005,Oregon,Clackamas County,20,22,0,47.6207,-117.404,45.1879,-122.2203,20,1151,5306341005,4100553063,8,-12
53063,Washington,Spokane County,41007,Oregon,Clatsop County,1,2,0,47.6207,-117.404,45.9948,-123.6562,1,1152,5306341007,4100753063,0,-1
53063,Washington,Spokane County,41009,Oregon,Columbia County,32,52,0,47.6207,-117.404,45.9437,-123.0891,32,1153,5306341009,4100953063,0,-32
53063,Washington,Spokane County,41051,Oregon,Multnomah County,7,11,0,47.6207,-117.404,45.5465,-122.4147,7,1154,5306341051,4105153063,12,5
53063,Washington,Spokane County,41055,Oregon,Sherman County,12,18,0,47.6207,-117.404,45.4052,-120.6894,12,1155,5306341055,4105553063,0,-12
53063,Washington,Spokane County,41065,Oregon,Wasco County,11,20,0,47.6207,-117.404,45.1602,-121.1676,11,1156,5306341065,4106553063,0,-11
53065,Washington,Stevens County,41047,Oregon,Marion County,19,28,0,48.3989,-117.8551,44.9032,-122.5846,19,1157,5306541047,4104753065,0,-19
53065,Washington,Stevens County,41051,Oregon,Multnomah County,56,72,0,48.3989,-117.8551,45.5465,-122.4147,56,1158,5306541051,4105153065,0,-56
53067,Washington,Thurston County,41005,Oregon,Clackamas County,51,42,0,46.9268,-122.8328,45.1879,-122.2203,51,1159,5306741005,4100553067,28,-23
53067,Washington,Thurston County,41009,Oregon,Columbia County,15,26,0,46.9268,-122.8328,45.9437,-123.0891,15,1160,5306741009,4100953067,0,-15
53067,Washington,Thurston County,41011,Oregon,Coos County,37,43,0,46.9268,-122.8328,43.1742,-124.0597,37,1161,5306741011,4101153067,0,-37
53067,Washington,Thurston County,41039,Oregon,Lane County,9,14,0,46.9268,-122.8328,43.9386,-122.8473,9,1162,5306741039,4103953067,10,1
53067,Washington,Thurston County,41051,Oregon,Multnomah County,19,21,0,46.9268,-122.8328,45.5465,-122.4147,19,1163,5306741051,4105153067,8,-11
53067,Washington,Thurston County,41059,Oregon,Umatilla County,28,31,0,46.9268,-122.8328,45.5916,-118.7366,28,1164,5306741059,4105953067,0,-28
53067,Washington,Thurston County,41067,Oregon,Washington County,55,53,0,46.9268,-122.8328,45.5598,-123.0983,55,1165,5306741067,4106753067,13,-42
53069,Washington,Wahkiakum County,41005,Oregon,Clackamas County,39,45,0,46.2923,-123.4246,45.1879,-122.2203,39,1166,5306941005,4100553069,11,-28
53069,Washington,Wahkiakum County,41007,Oregon,Clatsop County,73,52,0,46.2923,-123.4246,45.9948,-123.6562,73,1167,5306941007,4100753069,48,-25
53069,Washington,Wahkiakum County,41009,Oregon,Columbia County,21,25,0,46.2923,-123.4246,45.9437,-123.0891,21,1168,5306941009,4100953069,7,-14
53069,Washington,Wahkiakum County,41039,Oregon,Lane County,7,14,0,46.2923,-123.4246,43.9386,-122.8473,7,1169,5306941039,4103953069,0,-7
53069,Washington,Wahkiakum County,41051,Oregon,Multnomah County,6,8,0,46.2923,-123.4246,45.5465,-122.4147,6,1170,5306941051,4105153069,0,-6
53069,Washington,Wahkiakum County,41057,Oregon,Tillamook County,10,17,0,46.2923,-123.4246,45.4634,-123.7128,10,1171,5306941057,4105753069,0,-10
53071,Washington,Walla Walla County,41049,Oregon,Morrow County,5,5,0,46.2297,-118.4786,45.4193,-119.5848,5,1172,5307141049,4104953071,1,-4
53071,Washington,Walla Walla County,41051,Oregon,Multnomah County,11,25,0,46.2297,-118.4786,45.5465,-122.4147,11,1173,5307141051,4105153071,18,7
53071,Washington,Walla Walla County,41059,Oregon,Umatilla County,884,164,0,46.2297,-118.4786,45.5916,-118.7366,884,1174,5307141059,4105953071,2281,1397
53071,Washington,Walla Walla County,41067,Oregon,Washington County,27,35,0,46.2297,-118.4786,45.5598,-123.0983,27,1175,5307141067,4106753071,0,-27
53073,Washington,Whatcom County,41041,Oregon,Lincoln County,14,23,0,48.8256,-121.7206,44.6418,-123.8681,14,1176,5307341041,4104153073,0,-14
53075,Washington,Whitman County,41029,Oregon,Jackson County,2,3,0,46.9013,-117.523,42.4321,-122.7283,2,1177,5307541029,4102953075,0,-2
53075,Washington,Whitman County,41051,Oregon,Multnomah County,25,30,0,46.9013,-117.523,45.5465,-122.4147,25,1178,5307541051,4105153075,0,-25
53075,Washington,Whitman County,41059,Oregon,Umatilla County,2,5,0,46.9013,-117.523,45.5916,-118.7366,2,1179,5307541059,4105953075,0,-2
53077,Washington,Yakima County,41005,Oregon,Clackamas County,17,28,0,46.4568,-120.7387,45.1879,-122.2203,17,1180,5307741005,4100553077,0,-17
53077,Washington,Yakima County,41019,Oregon,Douglas County,10,15,0,46.4568,-120.7387,43.2795,-123.1666,10,1181,5307741019,4101953077,0,-10
53077,Washington,Yakima County,41049,Oregon,Morrow County,4,8,0,46.4568,-120.7387,45.4193,-119.5848,4,1182,5307741049,4104953077,0,-4
53077,Washington,Yakima County,41051,Oregon,Multnomah County,85,97,0,46.4568,-120.7387,45.5465,-122.4147,85,1183,5307741051,4105153077,0,-85
53077,Washington,Yakima County,41059,Oregon,Umatilla County,30,23,0,46.4568,-120.7387,45.5916,-118.7366,30,1184,5307741059,4105953077,0,-30
53077,Washington,Yakima County,41067,Oregon,Washington County,2,4,0,46.4568,-120.7387,45.5598,-123.0983,2,1185,5307741067,4106753077,9,7
53077,Washington,Yakima County,41071,Oregon,Yamhill County,8,12,0,46.4568,-120.7387,45.2326,-123.3078,8,1186,5307741071,4107153077,0,-8
16001,Idaho,Ada County,53033,Washington,King County,321,178,0,43.4508,-116.2413,47.49,-121.8065,321,1187,1600153033,5303316001,34,-287
16001,Idaho,Ada County,53053,Washington,Pierce County,11,17,0,43.4508,-116.2413,47.0267,-122.1116,11,1188,1600153053,5305316001,9,-2
16001,Idaho,Ada County,53063,Washington,Spokane County,100,83,0,43.4508,-116.2413,47.6207,-117.404,100,1189,1600153063,5306316001,23,-77
16001,Idaho,Ada County,53071,Washington,Walla Walla County,30,36,0,43.4508,-116.2413,46.2297,-118.4786,30,1190,1600153071,5307116001,0,-30
16001,Idaho,Ada County,53077,Washington,Yakima County,41,67,0,43.4508,-116.2413,46.4568,-120.7387,41,1191,1600153077,5307716001,0,-41
16005,Idaho,Bannock County,53005,Washington,Benton County,5,8,0,42.6683,-112.2244,46.2396,-119.5112,5,1192,1600553005,5300516005,0,-5
16005,Idaho,Bannock County,53063,Washington,Spokane County,7,12,0,42.6683,-112.2244,47.6207,-117.404,7,1193,1600553063,5306316005,0,-7
16009,Idaho,Benewah County,53021,Washington,Franklin County,3,5,0,47.2169,-116.6588,46.535,-118.8986,3,1194,1600953021,5302116009,0,-3
16009,Idaho,Benewah County,53033,Washington,King County,3,4,0,47.2169,-116.6588,47.49,-121.8065,3,1195,1600953033,5303316009,0,-3
16009,Idaho,Benewah County,53063,Washington,Spokane County,50,25,0,47.2169,-116.6588,47.6207,-117.404,50,1196,1600953063,5306316009,77,27
16009,Idaho,Benewah County,53071,Washington,Walla Walla County,2,3,0,47.2169,-116.6588,46.2297,-118.4786,2,1197,1600953071,5307116009,0,-2
16009,Idaho,Benewah County,53075,Washington,Whitman County,66,24,0,47.2169,-116.6588,46.9013,-117.523,66,1198,1600953075,5307516009,36,-30
16011,Idaho,Bingham County,53033,Washington,King County,13,20,0,43.2165,-112.3979,47.49,-121.8065,13,1199,1601153033,5303316011,0,-13
16013,Idaho,Blaine County,53033,Washington,King County,29,42,0,43.4115,-113.9797,47.49,-121.8065,29,1200,1601353033,5303316013,0,-29
16017,Idaho,Bonner County,53039,Washington,Klickitat County,5,9,0,48.3001,-116.6014,45.8735,-120.7888,5,1201,1601753039,5303916017,0,-5
16017,Idaho,Bonner County,53051,Washington,Pend Oreille County,573,182,0,48.3001,-116.6014,48.5324,-117.2739,573,1202,1601753051,5305116017,266,-307
16017,Idaho,Bonner County,53063,Washington,Spokane County,580,178,0,48.3001,-116.6014,47.6207,-117.404,580,1203,1601753063,5306316017,221,-359
16017,Idaho,Bonner County,53065,Washington,Stevens County,50,39,0,48.3001,-116.6014,48.3989,-117.8551,50,1204,1601753065,5306516017,2,-48
