target,source,flow,target_lat,target_lon,source_lat,source_lon
41067,12001,-18.0,45.5598,-123.0983,29.6751,-82.3580
41067,12005,3.0,45.5598,-123.0983,30.2651,-85.6203
41067,12011,-6.0,45.5598,-123.0983,26.1522,-80.4872
41067,12017,102.0,45.5598,-123.0983,28.8488,-82.4781
41067,12031,49.0,45.5598,-123.0983,30.3320,-81.6706
41067,12033,-13.0,45.5598,-123.0983,30.6680,-87.3629
41067,12057,41.0,45.5598,-123.0983,27.9292,-82.3089
41067,12091,-16.0,45.5598,-123.0983,30.6911,-86.5922
41067,12095,147.0,45.5598,-123.0983,28.5141,-81.3231
41067,12099,-4.0,45.5598,-123.0983,26.6474,-80.4650
41067,12101,25.0,45.5598,-123.0983,28.3083,-82.3964
41067,12103,10.0,45.5598,-123.0983,27.9289,-82.7317
41067,12105,9.0,45.5598,-123.0983,27.9487,-81.6971
41067,12111,16.0,45.5598,-123.0983,27.3775,-80.4711
41067,12117,-21.0,45.5598,-123.0983,28.7168,-81.2364
41067,12131,13.0,45.5598,-123.0983,30.6435,-86.1702
41067,13051,22.0,45.5598,-123.0983,32.0043,-81.1325
41067,13057,12.0,45.5598,-123.0983,34.2447,-84.4762
41067,13067,11.0,45.5598,-123.0983,33.9418,-84.5765
41067,13089,-5.0,45.5598,-123.0983,33.7715,-84.2267
41067,13121,431.0,45.5598,-123.0983,33.7902,-84.4673
41067,13185,-7.0,45.5598,-123.0983,30.8338,-83.2677
41067,13215,-5.0,45.5598,-123.0983,32.5099,-84.8762
41067,13305,-9.0,45.5598,-123.0983,31.5517,-81.9172
41067,15003,249.0,45.5598,-123.0983,21.4588,-157.9747
41067,15007,18.0,45.5598,-123.0983,22.0398,-159.5957
41067,15009,-9.0,45.5598,-123.0983,20.8640,-156.5692
41067,16001,100.0,45.5598,-123.0983,43.4508,-116.2413
41067,16005,-40.0,45.5598,-123.0983,42.6683,-112.2244
41067,16013,-5.0,45.5598,-123.0983,43.4115,-113.9797
41067,16015,-7.0,45.5598,-123.0983,43.9891,-115.7302
41067,16017,16.0,45.5598,-123.0983,48.3001,-116.6014
41067,16019,22.0,45.5598,-123.0983,43.3880,-111.6148
41067,16021,-15.0,45.5598,-123.0983,48.7669,-116.4628
41067,16027,75.0,45.5598,-123.0983,43.6249,-116.7093
41067,16031,-7.0,45.5598,-123.0983,42.2838,-113.6012
41067,16035,-2.0,45.5598,-123.0983,46.6736,-115.6564
41067,16041,-1.0,45.5598,-123.0983,42.1812,-111.8132
41067,16049,-1.0,45.5598,-123.0983,45.8441,-115.4671
41067,16055,12.0,45.5598,-123.0983,47.6743,-116.7018
41067,16057,138.0,45.5598,-123.0983,46.8156,-116.7116
41067,16065,0.0,45.5598,-123.0983,43.7843,-111.6604
41067,16067,18.0,45.5598,-123.0983,42.8542,-113.6376
41067,16069,20.0,45.5598,-123.0983,46.3270,-116.7499
41067,16071,-36.0,45.5598,-123.0983,42.1949,-112.5392
41067,16075,-1.0,45.5598,-123.0983,44.0068,-116.7605
41067,16083,-18.0,45.5598,-123.0983,42.3562,-114.6682
41067,16085,28.0,45.5598,-123.0983,44.7664,-115.5665
41067,17019,37.0,45.5598,-123.0983,40.1398,-88.1995
41067,17031,54.0,45.5598,-123.0983,41.8401,-87.8170
41067,17043,-41.0,45.5598,-123.0983,41.8517,-88.0856
41067,17077,25.0,45.5598,-123.0983,37.7851,-89.3823
41067,17089,24.0,45.5598,-123.0983,41.9389,-88.4286
41067,17097,-21.0,45.5598,-123.0983,42.3232,-88.0037
41067,17099,15.0,45.5598,-123.0983,41.3441,-88.8862
41067,17113,-3.0,45.5598,-123.0983,40.4906,-88.8477
41067,17115,-13.0,45.5598,-123.0983,39.8600,-88.9617
41067,17143,-10.0,45.5598,-123.0983,40.7880,-89.7599
41067,17161,-37.0,45.5598,-123.0983,41.4674,-90.5679
41067,17167,-116.0,45.5598,-123.0983,39.7582,-89.6588
41067,17177,-1.0,45.5598,-123.0983,42.3517,-89.6627
41067,17183,16.0,45.5598,-123.0983,40.1837,-87.7329
41067,18003,7.0,45.5598,-123.0983,41.0913,-85.0665
41067,18019,-52.0,45.5598,-123.0983,38.4779,-85.7064
41067,18053,-7.0,45.5598,-123.0983,40.5159,-85.6547
41067,18059,9.0,45.5598,-123.0983,39.8230,-85.7733
41067,18089,189.0,45.5598,-123.0983,41.4169,-87.3822
41067,18097,-131.0,45.5598,-123.0983,39.7816,-86.1383
41067,18105,21.0,45.5598,-123.0983,39.1610,-86.5233
41067,18141,-30.0,45.5598,-123.0983,41.6167,-86.2902
41067,18157,21.0,45.5598,-123.0983,40.3887,-86.8941
41067,19013,-7.0,45.5598,-123.0983,42.4701,-92.3087
41067,19061,-33.0,45.5598,-123.0983,42.4686,-90.8826
41067,19103,-21.0,45.5598,-123.0983,41.6716,-91.5868
41067,19105,-3.0,45.5598,-123.0983,42.1212,-91.1314
41067,19111,-4.0,45.5598,-123.0983,40.6422,-91.4795
41067,19113,-15.0,45.5598,-123.0983,42.0792,-91.5981
41067,19153,-19.0,45.5598,-123.0983,41.6856,-93.5738
41067,19163,91.0,45.5598,-123.0983,41.6371,-90.6232
41067,19181,-26.0,45.5598,-123.0983,41.3344,-93.5611
41067,19193,16.0,45.5598,-123.0983,42.3897,-96.0443
41067,19195,12.0,45.5598,-123.0983,43.3775,-93.2609
41067,20091,-4.0,45.5598,-123.0983,38.8837,-94.8226
41067,20113,4.0,45.5598,-123.0983,38.3919,-97.6476
41067,20139,-13.0,45.5598,-123.0983,38.6524,-95.7271
41067,20161,-20.0,45.5598,-123.0983,39.2963,-96.7350
41067,21067,-53.0,45.5598,-123.0983,38.0429,-84.4590
41067,22005,8.0,45.5598,-123.0983,30.2034,-90.9110
41067,22019,69.0,45.5598,-123.0983,30.2294,-93.3580
41067,22033,71.0,45.5598,-123.0983,30.5380,-91.0957
41067,22061,13.0,45.5598,-123.0983,32.6015,-92.6647
41067,22071,19.0,45.5598,-123.0983,30.0692,-89.9283
41067,23005,38.0,45.5598,-123.0983,43.8384,-70.3756
41067,24013,12.0,45.5598,-123.0983,39.5632,-77.0226
41067,25009,41.0,45.5598,-123.0983,42.6717,-70.9518
41067,25015,-29.0,45.5598,-123.0983,42.3403,-72.6639
41067,25017,88.0,45.5598,-123.0983,42.4858,-71.3928
41067,25021,21.0,45.5598,-123.0983,42.1627,-71.2068
41067,25025,33.0,45.5598,-123.0983,42.3343,-71.0694
41067,25027,-5.0,45.5598,-123.0983,42.3511,-71.9078
41067,26009,-9.0,45.5598,-123.0983,44.9990,-85.1414
41067,26029,-3.0,45.5598,-123.0983,45.3056,-85.1292
41067,26049,4.0,45.5598,-123.0983,43.0222,-83.7068
41067,26059,-13.0,45.5598,-123.0983,41.8877,-84.5931
41067,26065,8.0,45.5598,-123.0983,42.5974,-84.3735
41067,26073,21.0,45.5598,-123.0983,43.6406,-84.8466
41067,26075,-9.0,45.5598,-123.0983,42.2485,-84.4225
41067,26077,-43.0,45.5598,-123.0983,42.2454,-85.5305
41067,26081,-15.0,45.5598,-123.0983,43.0320,-85.5493
41067,26089,-1.0,45.5598,-123.0983,44.9394,-85.8122
41067,26103,1.0,45.5598,-123.0983,46.4314,-87.6414
41067,26113,-3.0,45.5598,-123.0983,44.3377,-85.0947
41067,26125,62.0,45.5598,-123.0983,42.6609,-83.3859
41067,26139,31.0,45.5598,-123.0983,42.9598,-85.9966
41067,26161,34.0,45.5598,-123.0983,42.2534,-83.8388
41067,26163,2.0,45.5598,-123.0983,42.2814,-83.2824
41067,27013,61.0,45.5598,-123.0983,44.0344,-94.0670
41067,27019,28.0,45.5598,-123.0983,44.8209,-93.8027
41067,27037,67.0,45.5598,-123.0983,44.6724,-93.0655
41067,27053,10.0,45.5598,-123.0983,45.0048,-93.4770
41067,27067,26.0,45.5598,-123.0983,45.1525,-95.0058
41067,27091,-2.0,45.5598,-123.0983,43.6743,-94.5510
41067,27123,24.0,45.5598,-123.0983,45.0175,-93.0999
41067,27131,-5.0,45.5598,-123.0983,44.3543,-93.2966
41067,27137,21.0,45.5598,-123.0983,47.6036,-92.4697
41067,27145,-21.0,45.5598,-123.0983,45.5522,-94.6135
41067,27163,49.0,45.5598,-123.0983,45.0392,-92.8837
41067,27171,15.0,45.5598,-123.0983,45.1740,-93.9636
41067,28047,15.0,45.5598,-123.0983,30.5044,-89.1114
41067,29019,-25.0,45.5598,-123.0983,38.9909,-92.3098
41067,29047,-19.0,45.5598,-123.0983,39.3105,-94.4212
41067,29051,-9.0,45.5598,-123.0983,38.5058,-92.2816
41067,29095,-15.0,45.5598,-123.0983,39.0085,-94.3460
41067,29189,-251.0,45.5598,-123.0983,38.6405,-90.4434
41067,29201,-6.0,45.5598,-123.0983,37.0533,-89.5687
41067,29510,-1.0,45.5598,-123.0983,38.6366,-90.2448
41067,30017,-4.0,45.5598,-123.0983,46.2527,-105.5718
41067,30019,-9.0,45.5598,-123.0983,48.7838,-105.5486
41067,30029,44.0,45.5598,-123.0983,48.2951,-114.0493
41067,30031,-26.0,45.5598,-123.0983,45.5411,-111.1696
41067,30035,-6.0,45.5598,-123.0983,48.7050,-112.9955
41067,30047,-10.0,45.5598,-123.0983,47.6459,-114.0894
41067,30049,-12.0,45.5598,-123.0983,47.1224,-112.3904
41067,30063,58.0,45.5598,-123.0983,47.0364,-113.9235
41067,30075,25.0,45.5598,-123.0983,45.3950,-105.6300
41067,30081,1.0,45.5598,-123.0983,46.0819,-114.1203
41067,30093,6.0,45.5598,-123.0983,45.9025,-112.6566
41067,30111,-17.0,45.5598,-123.0983,45.9372,-108.2748
41067,31019,34.0,45.5598,-123.0983,40.8550,-99.0751
41067,31055,-37.0,45.5598,-123.0983,41.2953,-96.1549
41067,31157,-106.0,45.5598,-123.0983,41.8511,-103.7084
41067,31159,-5.0,45.5598,-123.0983,40.8724,-97.1397
41067,32003,-5.0,45.5598,-123.0983,36.2151,-115.0146
41067,32005,33.0,45.5598,-123.0983,38.9121,-119.6162
41067,32007,-5.0,45.5598,-123.0983,41.1460,-115.3579
41067,32017,13.0,45.5598,-123.0983,37.6434,-114.8772
41067,32019,-76.0,45.5598,-123.0983,39.0206,-119.1893
41067,32023,38.0,45.5598,-123.0983,38.0421,-116.4718
41067,32031,20.0,45.5598,-123.0983,40.6657,-119.6643
41067,32510,29.0,45.5598,-123.0983,39.1511,-119.7473
41067,33005,-62.0,45.5598,-123.0983,42.9195,-72.2512
41067,33009,75.0,45.5598,-123.0983,43.9405,-71.8208
41067,33017,-13.0,45.5598,-123.0983,43.2968,-71.0287
41067,33019,7.0,45.5598,-123.0983,43.3615,-72.2222
41067,34017,-66.0,45.5598,-123.0983,40.7352,-74.0772
41067,34021,-13.0,45.5598,-123.0983,40.2833,-74.7013
41067,34023,-39.0,45.5598,-123.0983,40.4398,-74.4109
41067,34025,-39.0,45.5598,-123.0983,40.2606,-74.2205
41067,34027,-16.0,45.5598,-123.0983,40.8618,-74.5445
41067,34029,50.0,45.5598,-123.0983,39.8848,-74.2814
41067,34035,-86.0,45.5598,-123.0983,40.5639,-74.6165
41067,35001,187.0,45.5598,-123.0983,35.0513,-106.6705
41067,35005,26.0,45.5598,-123.0983,33.3632,-104.4667
41067,35035,-21.0,45.5598,-123.0983,32.6134,-105.7416
41067,35043,56.0,45.5598,-123.0983,35.6884,-106.8662
41067,35045,26.0,45.5598,-123.0983,36.5083,-108.3207
41067,35049,36.0,45.5598,-123.0983,35.5065,-105.9764
41067,35055,10.0,45.5598,-123.0983,36.5782,-105.6310
41067,36001,72.0,45.5598,-123.0983,42.5999,-73.9734
41067,36009,-12.0,45.5598,-123.0983,42.2485,-78.6790
41067,36015,-14.0,45.5598,-123.0983,42.1412,-76.7599
41067,36027,11.0,45.5598,-123.0983,41.7651,-73.7430
41067,36029,12.0,45.5598,-123.0983,42.7639,-78.7322
41067,36047,58.0,45.5598,-123.0983,40.6391,-73.9386
41067,36055,-15.0,45.5598,-123.0983,43.1469,-77.6960
41067,36059,11.0,45.5598,-123.0983,40.7376,-73.5862
41067,36061,11.0,45.5598,-123.0983,40.7721,-73.9717
41067,36065,15.0,45.5598,-123.0983,43.2417,-75.4359
41067,36067,4.0,45.5598,-123.0983,43.0061,-76.1946
41067,36071,-18.0,45.5598,-123.0983,41.4018,-74.3049
41067,36075,-7.0,45.5598,-123.0983,43.4272,-76.1418
41067,36081,8.0,45.5598,-123.0983,40.7038,-73.8201
41067,36083,-48.0,45.5598,-123.0983,42.7110,-73.5095
41067,36087,34.0,45.5598,-123.0983,41.1522,-74.0239
41067,36091,-21.0,45.5598,-123.0983,43.1074,-73.8639
41067,36103,-16.0,45.5598,-123.0983,40.8702,-72.8442
41067,36109,74.0,45.5598,-123.0983,42.4518,-76.4736
41067,36111,-8.0,45.5598,-123.0983,41.8881,-74.2588
41067,37021,-57.0,45.5598,-123.0983,35.6113,-82.5301
41067,37063,-42.0,45.5598,-123.0983,36.0359,-78.8768
41067,37081,-10.0,45.5598,-123.0983,36.0796,-79.7882
41067,37119,25.0,45.5598,-123.0983,35.2465,-80.8325
41067,37175,-7.0,45.5598,-123.0983,35.2019,-82.7986
41067,37179,-15.0,45.5598,-123.0983,34.9883,-80.5307
41067,37183,35.0,45.5598,-123.0983,35.7904,-78.6507
41067,38101,20.0,45.5598,-123.0983,48.2218,-101.5419
41067,38105,-78.0,45.5598,-123.0983,48.3435,-103.4801
41067,39025,-54.0,45.5598,-123.0983,39.0474,-84.1519
41067,39035,-8.0,45.5598,-123.0983,41.4243,-81.6588
41067,39041,8.0,45.5598,-123.0983,40.2784,-83.0045
41067,39049,-4.0,45.5598,-123.0983,39.9693,-83.0091
41067,39061,-9.0,45.5598,-123.0983,39.1956,-84.5431
41067,39083,-9.0,45.5598,-123.0983,40.3990,-82.4229
41067,39093,-15.0,45.5598,-123.0983,41.2956,-82.1511
41067,39153,65.0,45.5598,-123.0983,41.1259,-81.5322
41067,39165,30.0,45.5598,-123.0983,39.4273,-84.1666
41067,40009,5.0,45.5598,-123.0983,35.2679,-99.6804
41067,40027,7.0,45.5598,-123.0983,35.2035,-97.3267
41067,40029,-5.0,45.5598,-123.0983,34.5884,-96.2977
41067,40049,1.0,45.5598,-123.0983,34.7045,-97.3093
41067,40075,-1.0,45.5598,-123.0983,34.9163,-98.9806
41067,40089,7.0,45.5598,-123.0983,34.1162,-94.7715
41067,40109,-56.0,45.5598,-123.0983,35.5514,-97.4069
41067,40125,23.0,45.5598,-123.0983,35.2068,-96.9483
41067,40143,57.0,45.5598,-123.0983,36.1212,-95.9414
41067,40147,9.0,45.5598,-123.0983,36.7153,-95.9045
41067,41001,42.0,45.5598,-123.0983,44.7091,-117.6755
41067,41003,-69.0,45.5598,-123.0983,44.4917,-123.4285
41067,41005,-689.0,45.5598,-123.0983,45.1879,-122.2203
41067,41007,-157.0,45.5598,-123.0983,45.9948,-123.6562
41067,41009,-52.0,45.5598,-123.0983,45.9437,-123.0891
41067,41011,11.0,45.5598,-123.0983,43.1742,-124.0597
41067,41013,54.0,45.5598,-123.0983,44.1422,-120.3560
41067,41015,30.0,45.5598,-123.0983,42.4576,-124.1563
41067,41017,-199.0,45.5598,-123.0983,43.9146,-121.2269
41067,41019,112.0,45.5598,-123.0983,43.2795,-123.1666
41067,41023,-7.0,45.5598,-123.0983,44.4913,-119.0073
41067,41025,-1.0,45.5598,-123.0983,43.0641,-118.9678
41067,41027,50.0,45.5598,-123.0983,45.5193,-121.6514
41067,41029,399.0,45.5598,-123.0983,42.4321,-122.7283
41067,41031,-58.0,45.5598,-123.0983,44.6294,-121.1764
41067,41033,52.0,45.5598,-123.0983,42.3652,-123.5556
41067,41035,29.0,45.5598,-123.0983,42.6863,-121.6500
41067,41037,3.0,45.5598,-123.0983,42.7930,-120.3872
41067,41039,-313.0,45.5598,-123.0983,43.9386,-122.8473
41067,41041,123.0,45.5598,-123.0983,44.6418,-123.8681
41067,41043,84.0,45.5598,-123.0983,44.4887,-122.5341
41067,41045,-40.0,45.5598,-123.0983,43.1935,-117.6231
41067,41047,422.0,45.5598,-123.0983,44.9032,-122.5846
41067,41049,-14.0,45.5598,-123.0983,45.4193,-119.5848
41067,41051,-469.0,45.5598,-123.0983,45.5465,-122.4147
41067,41053,-7.0,45.5598,-123.0983,44.9035,-123.4131
41067,41055,-1.0,45.5598,-123.0983,45.4052,-120.6894
41067,41057,20.0,45.5598,-123.0983,45.4634,-123.7128
41067,41059,-50.0,45.5598,-123.0983,45.5916,-118.7366
41067,41061,22.0,45.5598,-123.0983,45.3105,-118.0090
41067,41063,-7.0,45.5598,-123.0983,45.5798,-117.1809
41067,41065,26.0,45.5598,-123.0983,45.1602,-121.1676
41067,41069,-1.0,45.5598,-123.0983,44.7262,-120.0277
41067,41071,-534.0,45.5598,-123.0983,45.2326,-123.3078
41067,42003,61.0,45.5598,-123.0983,40.4689,-79.9817
41067,42017,-75.0,45.5598,-123.0983,40.3369,-75.1068
41067,42029,-23.0,45.5598,-123.0983,39.9733,-75.7484
41067,42041,11.0,45.5598,-123.0983,40.1635,-77.2653
41067,42043,74.0,45.5598,-123.0983,40.4155,-76.7793
41067,42045,-7.0,45.5598,-123.0983,39.9167,-75.3992
41067,42071,23.0,45.5598,-123.0983,40.0426,-76.2477
41067,42075,-7.0,45.5598,-123.0983,40.3672,-76.4576
41067,42095,-7.0,45.5598,-123.0983,40.7545,-75.3075
41067,42101,31.0,45.5598,-123.0983,40.0082,-75.1331
41067,44003,9.0,45.5598,-123.0983,41.6720,-71.5930
41067,44007,15.0,45.5598,-123.0983,41.8721,-71.5800
41067,45013,-9.0,45.5598,-123.0983,32.3854,-80.7301
41067,45015,97.0,45.5598,-123.0983,33.1976,-79.9509
41067,45019,-5.0,45.5598,-123.0983,32.8342,-79.9523
41067,45045,-14.0,45.5598,-123.0983,34.8940,-82.3708
41067,45063,-14.0,45.5598,-123.0983,33.9022,-81.2723
41067,45079,-23.0,45.5598,-123.0983,34.0223,-80.9038
41067,45085,-6.0,45.5598,-123.0983,33.9160,-80.3823
41067,45091,103.0,45.5598,-123.0983,34.9746,-81.1841
41067,46013,20.0,45.5598,-123.0983,45.5899,-98.3516
41067,46103,21.0,45.5598,-123.0983,44.0039,-102.8241
41067,47009,29.0,45.5598,-123.0983,35.6871,-83.9248
41067,47125,32.0,45.5598,-123.0983,36.4965,-87.3825
41067,47149,-18.0,45.5598,-123.0983,35.8427,-86.4170
41067,47157,-25.0,45.5598,-123.0983,35.1841,-89.8957
41067,47177,-19.0,45.5598,-123.0983,35.6784,-85.7788
41067,48027,-18.0,45.5598,-123.0983,31.0376,-97.4782
41067,48029,-30.0,45.5598,-123.0983,29.4491,-98.5202
41067,48041,12.0,45.5598,-123.0983,30.6607,-96.3021
41067,48061,-13.0,45.5598,-123.0983,26.1343,-97.5140
41067,48085,41.0,45.5598,-123.0983,33.1882,-96.5727
41067,48113,211.0,45.5598,-123.0983,32.7667,-96.7779
41067,48121,56.0,45.5598,-123.0983,33.2053,-97.1169
41067,48135,87.0,45.5598,-123.0983,31.8690,-102.5429
41067,48139,7.0,45.5598,-123.0983,32.3488,-96.7947
41067,48141,19.0,45.5598,-123.0983,31.7688,-106.2352
41067,48171,15.0,45.5598,-123.0983,30.3182,-98.9468
41067,48201,95.0,45.5598,-123.0983,29.8575,-95.3930
41067,48209,-64.0,45.5598,-123.0983,30.0581,-98.0311
41067,48251,23.0,45.5598,-123.0983,32.3788,-97.3662
41067,48303,59.0,45.5598,-123.0983,33.6101,-101.8205
41067,48309,-15.0,45.5598,-123.0983,31.5525,-97.2020
41067,48339,9.0,45.5598,-123.0983,30.3002,-95.5033
41067,48363,23.0,45.5598,-123.0983,32.7531,-98.3132
41067,48439,14.0,45.5598,-123.0983,32.7715,-97.2910
41067,48451,46.0,45.5598,-123.0983,31.4046,-100.4625
41067,48453,102.0,45.5598,-123.0983,30.3347,-97.7817
41067,48491,139.0,45.5598,-123.0983,30.6481,-97.6012
41067,48497,47.0,45.5598,-123.0983,33.2158,-97.6546
41067,49005,44.0,45.5598,-123.0983,41.7226,-111.7435
41067,49011,-104.0,45.5598,-123.0983,40.9899,-112.1117
41067,49035,39.0,45.5598,-123.0983,40.6669,-111.9238
41067,49043,16.0,45.5598,-123.0983,40.8683,-110.9555
41067,49045,44.0,45.5598,-123.0983,40.4487,-113.1312
41067,49049,41.0,45.5598,-123.0983,40.1199,-111.6704
41067,49053,-47.0,45.5598,-123.0983,37.2804,-113.5048
41067,49057,-23.0,45.5598,-123.0983,41.2698,-111.9133
41067,50003,-15.0,45.5598,-123.0983,43.0353,-73.0929
41067,51001,12.0,45.5598,-123.0983,37.7665,-75.6363
41067,51003,-24.0,45.5598,-123.0983,38.0230,-78.5556
41067,51009,-4.0,45.5598,-123.0983,37.6055,-79.1454
41067,51013,-18.0,45.5598,-123.0983,38.8784,-77.1010
41067,51041,-70.0,45.5598,-123.0983,37.3784,-77.5868
41067,51059,-130.0,45.5598,-123.0983,38.8364,-77.2766
41067,51095,-17.0,45.5598,-123.0983,37.3276,-76.7771
41067,51107,3.0,45.5598,-123.0983,39.0905,-77.6357
41067,51510,8.0,45.5598,-123.0983,38.8178,-77.0840
41067,51650,9.0,45.5598,-123.0983,37.0558,-76.3628
41067,51710,109.0,45.5598,-123.0983,36.8937,-76.2584
41067,51760,8.0,45.5598,-123.0983,37.5288,-77.4758
41067,51810,-7.0,45.5598,-123.0983,36.7331,-76.0432
41067,53003,-60.0,45.5598,-123.0983,46.1918,-117.2027
41067,53005,-11.0,45.5598,-123.0983,46.2396,-119.5112
41067,53009,-7.0,45.5598,-123.0983,48.0491,-123.9274
41067,53011,-503.0,45.5598,-123.0983,45.7793,-122.4826
41067,53013,-8.0,45.5598,-123.0983,46.2971,-117.9067
41067,53015,67.0,45.5598,-123.0983,46.1935,-122.6809
41067,53017,15.0,45.5598,-123.0983,47.7363,-119.6915
41067,53019,3.0,45.5598,-123.0983,48.4704,-118.5165
41067,53025,12.0,45.5598,-123.0983,47.2056,-119.4516
41067,53029,0.0,45.5598,-123.0983,48.1638,-122.5494
41067,53033,41.0,45.5598,-123.0983,47.4900,-121.8065
41067,53035,-95.0,45.5598,-123.0983,47.6134,-122.6734
41067,53037,6.0,45.5598,-123.0983,47.1245,-120.6796
41067,53039,-5.0,45.5598,-123.0983,45.8735,-120.7888
41067,53041,-16.0,45.5598,-123.0983,46.5775,-122.3919
41067,53045,-34.0,45.5598,-123.0983,47.3480,-123.1921
41067,53047,24.0,45.5598,-123.0983,48.5488,-119.7408
41067,53049,-68.0,45.5598,-123.0983,46.5553,-123.7047
41067,53051,-2.0,45.5598,-123.0983,48.5324,-117.2739
41067,53053,-144.0,45.5598,-123.0983,47.0267,-122.1116
41067,53055,-13.0,45.5598,-123.0983,48.5786,-122.9535
41067,53057,-46.0,45.5598,-123.0983,48.4795,-121.7327
41067,53059,-10.0,45.5598,-123.0983,46.0226,-121.9148
41067,53061,-18.0,45.5598,-123.0983,48.0476,-121.6979
41067,53063,-106.0,45.5598,-123.0983,47.6207,-117.4040
41067,53065,-4.0,45.5598,-123.0983,48.3989,-117.8551
41067,53067,-69.0,45.5598,-123.0983,46.9268,-122.8328
41067,53071,-9.0,45.5598,-123.0983,46.2297,-118.4786
41067,53073,12.0,45.5598,-123.0983,48.8256,-121.7206
41067,53075,-1.0,45.5598,-123.0983,46.9013,-117.5230
41067,53077,-236.0,45.5598,-123.0983,46.4568,-120.7387
41067,54061,-17.0,45.5598,-123.0983,39.6302,-80.0456
41067,55009,26.0,45.5598,-123.0983,44.4525,-88.0037
41067,55021,-1.0,45.5598,-123.0983,43.4670,-89.3341
41067,55025,148.0,45.5598,-123.0983,43.0674,-89.4177
41067,55045,-7.0,45.5598,-123.0983,42.6799,-89.6022
41067,55079,4.0,45.5598,-123.0983,43.0070,-87.9670
41067,55101,13.0,45.5598,-123.0983,42.7473,-88.0611
41067,55111,-6.0,45.5598,-123.0983,43.4265,-89.9480
41067,55139,7.0,45.5598,-123.0983,44.0689,-88.6448
41067,56001,47.0,45.5598,-123.0983,41.6545,-105.7237
41067,56005,-16.0,45.5598,-123.0983,44.2481,-105.5484
41067,56023,-10.0,45.5598,-123.0983,42.2652,-110.6558
41067,56025,-9.0,45.5598,-123.0983,42.9619,-106.7989
41067,56039,5.0,45.5598,-123.0983,43.9345,-110.5897
41067,72021,1.0,45.5598,-123.0983,18.3484,-66.1688
41067,72127,8.0,45.5598,-123.0983,18.3909,-66.0613
41067,72135,23.0,45.5598,-123.0983,18.3623,-66.2462
41069,24005,5.0,44.7262,-120.0277,39.4597,-76.6360
41069,27163,2.0,44.7262,-120.0277,45.0392,-92.8837
41069,41001,5.0,44.7262,-120.0277,44.7091,-117.6755
41069,41003,12.0,44.7262,-120.0277,44.4917,-123.4285
41069,41005,9.0,44.7262,-120.0277,45.1879,-122.2203
41069,41007,23.0,44.7262,-120.0277,45.9948,-123.6562
41069,41011,2.0,44.7262,-120.0277,43.1742,-124.0597
41069,41013,6.0,44.7262,-120.0277,44.1422,-120.3560
41069,41017,15.0,44.7262,-120.0277,43.9146,-121.2269
41069,41021,-46.0,44.7262,-120.0277,45.3778,-120.2115
41069,41027,-5.0,44.7262,-120.0277,45.5193,-121.6514
41069,41031,7.0,44.7262,-120.0277,44.6294,-121.1764
41069,41045,2.0,44.7262,-120.0277,43.1935,-117.6231
41069,41051,8.0,44.7262,-120.0277,45.5465,-122.4147
41069,41053,2.0,44.7262,-120.0277,44.9035,-123.4131
41069,41059,-5.0,44.7262,-120.0277,45.5916,-118.7366
41069,41061,5.0,44.7262,-120.0277,45.3105,-118.0090
41069,41065,5.0,44.7262,-120.0277,45.1602,-121.1676
41069,41067,1.0,44.7262,-120.0277,45.5598,-123.0983
41069,53005,1.0,44.7262,-120.0277,46.2396,-119.5112
41071,2020,64.0,45.2326,-123.3078,61.1504,-149.1125
41071,2050,-2.0,45.2326,-123.3078,60.9135,-159.8255
41071,2090,11.0,45.2326,-123.3078,64.8078,-146.5622
41071,2198,-1.0,45.2326,-123.3078,55.8164,-133.0585
41071,4013,167.0,45.2326,-123.3078,33.3487,-112.4911
41071,4019,-2.0,45.2326,-123.3078,32.0975,-111.7895
41071,4027,25.0,45.2326,-123.3078,32.7693,-113.9058
41071,5125,-58.0,45.2326,-123.3078,34.6466,-92.6765
41071,6007,41.0,45.2326,-123.3078,39.6668,-121.6010
41071,6011,-28.0,45.2326,-123.3078,39.1776,-122.2368
41071,6013,8.0,45.2326,-123.3078,37.9193,-121.9281
41071,6017,-9.0,45.2326,-123.3078,38.7788,-120.5247
41071,6019,123.0,45.2326,-123.3078,36.7580,-119.6495
41071,6029,-1.0,45.2326,-123.3078,35.3430,-118.7302
41071,6037,150.0,45.2326,-123.3078,34.3213,-118.2247
41071,6045,46.0,45.2326,-123.3078,39.4403,-123.3915
41071,6047,25.0,45.2326,-123.3078,37.1919,-120.7178
41071,6059,-1.0,45.2326,-123.3078,33.7031,-117.7609
41071,6065,29.0,45.2326,-123.3078,33.7433,-115.9940
41071,6067,18.0,45.2326,-123.3078,38.4488,-121.3445
41071,6071,50.0,45.2326,-123.3078,34.8416,-116.1786
41071,6073,-28.0,45.2326,-123.3078,33.0339,-116.7354
41071,6075,6.0,45.2326,-123.3078,37.7567,-122.4397
41071,6077,-1.0,45.2326,-123.3078,37.9345,-121.2710
41071,6079,-23.0,45.2326,-123.3078,35.3870,-120.4042
41071,6083,16.0,45.2326,-123.3078,34.6714,-120.0151
41071,6085,72.0,45.2326,-123.3078,37.2318,-121.6952
41071,6087,8.0,45.2326,-123.3078,37.0562,-122.0018
41071,6093,-3.0,45.2326,-123.3078,41.5927,-122.5405
41071,6095,8.0,45.2326,-123.3078,38.2703,-121.9331
