source,target,flow,source_lat,source_lon,target_lat,target_lon,source_num
29189,16079,-16,38.6405,-90.4434,47.3532,-115.8925,16079
29217,16079,-3,37.85,-94.3417,47.3532,-115.8925,16079
30063,16079,-8,47.0364,-113.9235,47.3532,-115.8925,16079
32007,16079,-209,41.146,-115.3579,47.3532,-115.8925,16079
38067,16079,-10,48.7673,-97.5516,47.3532,-115.8925,16079
41017,16079,-10,43.9146,-121.2269,47.3532,-115.8925,16079
41023,16079,-11,44.4913,-119.0073,47.3532,-115.8925,16079
41039,16079,-10,43.9386,-122.8473,47.3532,-115.8925,16079
53019,16079,-1,48.4704,-118.5165,47.3532,-115.8925,16079
53033,16079,-46,47.49,-121.8065,47.3532,-115.8925,16079
53061,16079,-5,48.0476,-121.6979,47.3532,-115.8925,16079
53063,16079,-16,47.6207,-117.404,47.3532,-115.8925,16079
6037,16081,-11,34.3213,-118.2247,43.7599,-111.2078,16081
6067,16081,-11,38.4488,-121.3445,43.7599,-111.2078,16081
16001,16081,-128,43.4508,-116.2413,43.7599,-111.2078,16081
16005,16081,-40,42.6683,-112.2244,43.7599,-111.2078,16081
16011,16081,-9,43.2165,-112.3979,43.7599,-111.2078,16081
16019,16081,-9,43.388,-111.6148,43.7599,-111.2078,16081
16037,16081,-11,44.2414,-114.2816,43.7599,-111.2078,16081
16051,16081,-7,43.8203,-112.312,43.7599,-111.2078,16081
16057,16081,-14,46.8156,-116.7116,43.7599,-111.2078,16081
16065,16081,-12,43.7843,-111.6604,43.7599,-111.2078,16081
18081,16081,-6,39.49,-86.102,43.7599,-111.2078,16081
23009,16081,-2,44.6437,-68.3586,43.7599,-111.2078,16081
30013,16081,-15,47.3081,-111.3475,43.7599,-111.2078,16081
30015,16081,-8,47.8803,-110.4357,43.7599,-111.2078,16081
30063,16081,-57,47.0364,-113.9235,43.7599,-111.2078,16081
30081,16081,-2,46.0819,-114.1203,43.7599,-111.2078,16081
45019,16081,-8,32.8342,-79.9523,43.7599,-111.2078,16081
49015,16081,-7,38.9964,-110.7005,43.7599,-111.2078,16081
53025,16081,-5,47.2056,-119.4516,43.7599,-111.2078,16081
56039,16081,-18,43.9345,-110.5897,43.7599,-111.2078,16081
1113,16083,-21,32.2881,-85.1843,42.3562,-114.6682,16083
4013,16083,-60,33.3487,-112.4911,42.3562,-114.6682,16083
6031,16083,-12,36.0752,-119.8152,42.3562,-114.6682,16083
6037,16083,-6,34.3213,-118.2247,42.3562,-114.6682,16083
6073,16083,-11,33.0339,-116.7354,42.3562,-114.6682,16083
6099,16083,-11,37.5586,-120.9979,42.3562,-114.6682,16083
8001,16083,-52,39.8736,-104.3376,42.3562,-114.6682,16083
8103,16083,-8,39.9799,-108.2173,42.3562,-114.6682,16083
13089,16083,-22,33.7715,-84.2267,42.3562,-114.6682,16083
13267,16083,-7,32.0458,-82.0579,42.3562,-114.6682,16083
16001,16083,-848,43.4508,-116.2413,42.3562,-114.6682,16083
16005,16083,-204,42.6683,-112.2244,42.3562,-114.6682,16083
16009,16083,-1,47.2169,-116.6588,42.3562,-114.6682,16083
16011,16083,-47,43.2165,-112.3979,42.3562,-114.6682,16083
16013,16083,-5,43.4115,-113.9797,42.3562,-114.6682,16083
16015,16083,-7,43.9891,-115.7302,42.3562,-114.6682,16083
16017,16083,-2,48.3001,-116.6014,42.3562,-114.6682,16083
16019,16083,-41,43.388,-111.6148,42.3562,-114.6682,16083
16027,16083,-223,43.6249,-116.7093,42.3562,-114.6682,16083
16031,16083,-296,42.2838,-113.6012,42.3562,-114.6682,16083
16035,16083,-7,46.6736,-115.6564,42.3562,-114.6682,16083
16037,16083,-4,44.2414,-114.2816,42.3562,-114.6682,16083
16039,16083,-16,43.3538,-115.4695,42.3562,-114.6682,16083
16041,16083,-2,42.1812,-111.8132,42.3562,-114.6682,16083
16043,16083,-4,44.229,-111.4821,42.3562,-114.6682,16083
16047,16083,-326,42.9708,-114.8115,42.3562,-114.6682,16083
16049,16083,-27,45.8441,-115.4671,42.3562,-114.6682,16083
16053,16083,-338,42.6899,-114.2645,42.3562,-114.6682,16083
16057,16083,-144,46.8156,-116.7116,42.3562,-114.6682,16083
16063,16083,-45,43.0023,-114.1384,42.3562,-114.6682,16083
16065,16083,-58,43.7843,-111.6604,42.3562,-114.6682,16083
16067,16083,-513,42.8542,-113.6376,42.3562,-114.6682,16083
16069,16083,-1,46.327,-116.7499,42.3562,-114.6682,16083
16073,16083,-7,42.5814,-116.1699,42.3562,-114.6682,16083
16075,16083,-9,44.0068,-116.7605,42.3562,-114.6682,16083
16085,16083,-174,44.7664,-115.5665,42.3562,-114.6682,16083
16087,16083,-39,44.4527,-116.7851,42.3562,-114.6682,16083
17031,16083,-3,41.8401,-87.817,42.3562,-114.6682,16083
18003,16083,-60,41.0913,-85.0665,42.3562,-114.6682,16083
18005,16083,-8,39.2057,-85.8979,42.3562,-114.6682,16083
20075,16083,-4,37.9992,-101.7916,42.3562,-114.6682,16083
20137,16083,-2,39.7845,-99.9028,42.3562,-114.6682,16083
20169,16083,-3,38.7841,-97.6495,42.3562,-114.6682,16083
22115,16083,-11,31.108,-93.1837,42.3562,-114.6682,16083
26033,16083,-4,46.3003,-84.5628,42.3562,-114.6682,16083
26081,16083,-41,43.032,-85.5493,42.3562,-114.6682,16083
29147,16083,-5,40.361,-94.8834,42.3562,-114.6682,16083
29173,16083,-16,39.5276,-91.5219,42.3562,-114.6682,16083
30021,16083,-63,47.2664,-104.8995,42.3562,-114.6682,16083
30031,16083,-11,45.5411,-111.1696,42.3562,-114.6682,16083
30049,16083,-35,47.1224,-112.3904,42.3562,-114.6682,16083
30053,16083,-7,48.5424,-115.4053,42.3562,-114.6682,16083
30077,16083,-14,46.8563,-112.9362,42.3562,-114.6682,16083
30111,16083,-25,45.9372,-108.2748,42.3562,-114.6682,16083
32001,16083,-21,39.5814,-118.3363,42.3562,-114.6682,16083
32003,16083,-187,36.2151,-115.0146,42.3562,-114.6682,16083
32007,16083,-235,41.146,-115.3579,42.3562,-114.6682,16083
32009,16083,-53,37.7846,-117.6321,42.3562,-114.6682,16083
36029,16083,-32,42.7639,-78.7322,42.3562,-114.6682,16083
36055,16083,-8,43.1469,-77.696,42.3562,-114.6682,16083
36063,16083,-31,43.2,-78.7454,42.3562,-114.6682,16083
37051,16083,-13,35.0489,-78.8274,42.3562,-114.6682,16083
37063,16083,-7,36.0359,-78.8768,42.3562,-114.6682,16083
40143,16083,-15,36.1212,-95.9414,42.3562,-114.6682,16083
41007,16083,-14,45.9948,-123.6562,42.3562,-114.6682,16083
41011,16083,-86,43.1742,-124.0597,42.3562,-114.6682,16083
41033,16083,-10,42.3652,-123.5556,42.3562,-114.6682,16083
41045,16083,-6,43.1935,-117.6231,42.3562,-114.6682,16083
42091,16083,-11,40.211,-75.3675,42.3562,-114.6682,16083
46047,16083,-11,43.2392,-103.5274,42.3562,-114.6682,16083
48029,16083,-17,29.4491,-98.5202,42.3562,-114.6682,16083
48111,16083,-37,36.2779,-102.6021,42.3562,-114.6682,16083
48167,16083,-9,29.3896,-94.9597,42.3562,-114.6682,16083
48181,16083,-5,33.627,-96.6777,42.3562,-114.6682,16083
48253,16083,-17,32.7401,-99.8787,42.3562,-114.6682,16083
48309,16083,-10,31.5525,-97.202,42.3562,-114.6682,16083
48439,16083,-7,32.7715,-97.291,42.3562,-114.6682,16083
48479,16083,-11,27.761,-99.3317,42.3562,-114.6682,16083
49001,16083,-3,38.3569,-113.2351,42.3562,-114.6682,16083
49003,16083,-5,41.521,-113.0821,42.3562,-114.6682,16083
49005,16083,-18,41.7226,-111.7435,42.3562,-114.6682,16083
49035,16083,-62,40.6669,-111.9238,42.3562,-114.6682,16083
49049,16083,-37,40.1199,-111.6704,42.3562,-114.6682,16083
51161,16083,-23,37.2715,-80.0519,42.3562,-114.6682,16083
53011,16083,-72,45.7793,-122.4826,42.3562,-114.6682,16083
53039,16083,-2,45.8735,-120.7888,42.3562,-114.6682,16083
53053,16083,-5,47.0267,-122.1116,42.3562,-114.6682,16083
53057,16083,-32,48.4795,-121.7327,42.3562,-114.6682,16083
53061,16083,-24,48.0476,-121.6979,42.3562,-114.6682,16083
53063,16083,-7,47.6207,-117.404,42.3562,-114.6682,16083
53075,16083,-9,46.9013,-117.523,42.3562,-114.6682,16083
53077,16083,-13,46.4568,-120.7387,42.3562,-114.6682,16083
55009,16083,-27,44.4525,-88.0037,42.3562,-114.6682,16083
55067,16083,-2,45.2623,-89.072,42.3562,-114.6682,16083
55117,16083,-5,43.7211,-87.9457,42.3562,-114.6682,16083
56017,16083,-11,43.719,-108.4423,42.3562,-114.6682,16083
56021,16083,-1,41.3071,-104.6892,42.3562,-114.6682,16083
56033,16083,-6,44.7907,-106.88,42.3562,-114.6682,16083
56037,16083,-93,41.6597,-108.8794,42.3562,-114.6682,16083
4027,16085,-7,32.7693,-113.9058,44.7664,-115.5665,16085
6005,16085,-9,38.4464,-120.6513,44.7664,-115.5665,16085
8005,16085,-15,39.6499,-104.3386,44.7664,-115.5665,16085
12033,16085,-28,30.668,-87.3629,44.7664,-115.5665,16085
16001,16085,-268,43.4508,-116.2413,44.7664,-115.5665,16085
16003,16085,-26,44.8894,-116.4539,44.7664,-115.5665,16085
16011,16085,-22,43.2165,-112.3979,44.7664,-115.5665,16085
16019,16085,-8,43.388,-111.6148,44.7664,-115.5665,16085
16021,16085,-23,48.7669,-116.4628,44.7664,-115.5665,16085
16027,16085,-22,43.6249,-116.7093,44.7664,-115.5665,16085
16029,16085,-2,42.7706,-111.5624,44.7664,-115.5665,16085
16031,16085,-1,42.2838,-113.6012,44.7664,-115.5665,16085
16033,16085,-5,44.2841,-112.3519,44.7664,-115.5665,16085
16035,16085,-4,46.6736,-115.6564,44.7664,-115.5665,16085
16055,16085,-20,47.6743,-116.7018,44.7664,-115.5665,16085
16057,16085,-13,46.8156,-116.7116,44.7664,-115.5665,16085
16069,16085,-2,46.327,-116.7499,44.7664,-115.5665,16085
16079,16085,-16,47.3532,-115.8925,44.7664,-115.5665,16085
16083,16085,-2,42.3562,-114.6682,44.7664,-115.5665,16085
18173,16085,-27,38.0924,-87.2717,44.7664,-115.5665,16085
22003,16085,-5,30.6524,-92.828,44.7664,-115.5665,16085
25025,16085,-12,42.3343,-71.0694,44.7664,-115.5665,16085
27047,16085,-2,43.6738,-93.3488,44.7664,-115.5665,16085
30031,16085,-6,45.5411,-111.1696,44.7664,-115.5665,16085
30063,16085,-16,47.0364,-113.9235,44.7664,-115.5665,16085
41001,16085,-9,44.7091,-117.6755,44.7664,-115.5665,16085
41023,16085,-6,44.4913,-119.0073,44.7664,-115.5665,16085
41067,16085,-28,45.5598,-123.0983,44.7664,-115.5665,16085
48451,16085,-39,31.4046,-100.4625,44.7664,-115.5665,16085
53033,16085,-23,47.49,-121.8065,44.7664,-115.5665,16085
56005,16085,-46,44.2481,-105.5484,44.7664,-115.5665,16085
2188,16087,-5,67.053,-159.7223,44.4527,-116.7851,16087
2195,16087,-2,57.1199,-132.9334,44.4527,-116.7851,16087
4013,16087,-18,33.3487,-112.4911,44.4527,-116.7851,16087
4027,16087,-17,32.7693,-113.9058,44.4527,-116.7851,16087
16001,16087,-72,43.4508,-116.2413,44.4527,-116.7851,16087
16003,16087,-1,44.8894,-116.4539,44.4527,-116.7851,16087
16005,16087,-15,42.6683,-112.2244,44.4527,-116.7851,16087
16017,16087,-4,48.3001,-116.6014,44.4527,-116.7851,16087
16027,16087,-174,43.6249,-116.7093,44.4527,-116.7851,16087
16043,16087,-4,44.229,-111.4821,44.4527,-116.7851,16087
16045,16087,-55,44.0606,-116.3981,44.4527,-116.7851,16087
16049,16087,-28,45.8441,-115.4671,44.4527,-116.7851,16087
16075,16087,-108,44.0068,-116.7605,44.4527,-116.7851,16087
16083,16087,-1,42.3562,-114.6682,44.4527,-116.7851,16087
30081,16087,-13,46.0819,-114.1203,44.4527,-116.7851,16087
41033,16087,-7,42.3652,-123.5556,44.4527,-116.7851,16087
41045,16087,-62,43.1935,-117.6231,44.4527,-116.7851,16087
41061,16087,-14,45.3105,-118.009,44.4527,-116.7851,16087
49011,16087,-8,40.9899,-112.1117,44.4527,-116.7851,16087
53011,16087,-9,45.7793,-122.4826,44.4527,-116.7851,16087
53041,16087,-8,46.5775,-122.3919,44.4527,-116.7851,16087
53047,16087,-1,48.5488,-119.7408,44.4527,-116.7851,16087
56029,16087,-3,44.5205,-109.5887,44.4527,-116.7851,16087
2188,53001,-6,67.053,-159.7223,46.9837,-118.5604,53001
6059,53001,-18,33.7031,-117.7609,46.9837,-118.5604,53001
13259,53001,-8,32.0786,-84.8336,46.9837,-118.5604,53001
16051,53001,-6,43.8203,-112.312,46.9837,-118.5604,53001
19045,53001,-3,41.8981,-90.5322,46.9837,-118.5604,53001
19047,53001,-2,42.0372,-95.382,46.9837,-118.5604,53001
27037,53001,-13,44.6724,-93.0655,46.9837,-118.5604,53001
30063,53001,-5,47.0364,-113.9235,46.9837,-118.5604,53001
41059,53001,-13,45.5916,-118.7366,46.9837,-118.5604,53001
49049,53001,-22,40.1199,-111.6704,46.9837,-118.5604,53001
53005,53001,-317,46.2396,-119.5112,46.9837,-118.5604,53001
53007,53001,-9,47.8692,-120.6189,46.9837,-118.5604,53001
53009,53001,-27,48.0491,-123.9274,46.9837,-118.5604,53001
53011,53001,-134,45.7793,-122.4826,46.9837,-118.5604,53001
53019,53001,-15,48.4704,-118.5165,46.9837,-118.5604,53001
53021,53001,-194,46.535,-118.8986,46.9837,-118.5604,53001
53025,53001,-244,47.2056,-119.4516,46.9837,-118.5604,53001
53027,53001,-36,47.1498,-123.7732,46.9837,-118.5604,53001
53029,53001,-8,48.1638,-122.5494,46.9837,-118.5604,53001
53033,53001,-202,47.49,-121.8065,46.9837,-118.5604,53001
53035,53001,-5,47.6134,-122.6734,46.9837,-118.5604,53001
53043,53001,-16,47.5763,-118.4187,46.9837,-118.5604,53001
53045,53001,-45,47.348,-123.1921,46.9837,-118.5604,53001
53047,53001,-1,48.5488,-119.7408,46.9837,-118.5604,53001
53051,53001,-16,48.5324,-117.2739,46.9837,-118.5604,53001
53053,53001,-42,47.0267,-122.1116,46.9837,-118.5604,53001
53061,53001,-17,48.0476,-121.6979,46.9837,-118.5604,53001
53063,53001,-309,47.6207,-117.404,46.9837,-118.5604,53001
53067,53001,-35,46.9268,-122.8328,46.9837,-118.5604,53001
53073,53001,-7,48.8256,-121.7206,46.9837,-118.5604,53001
53075,53001,-93,46.9013,-117.523,46.9837,-118.5604,53001
53077,53001,-12,46.4568,-120.7387,46.9837,-118.5604,53001
55057,53001,-2,43.9243,-90.1137,46.9837,-118.5604,53001
2170,53003,-6,62.3158,-149.5715,46.1918,-117.2027,53003
4003,53003,-14,31.8792,-109.7511,46.1918,-117.2027,53003
6073,53003,-36,33.0339,-116.7354,46.1918,-117.2027,53003
6089,53003,-18,40.7639,-122.041,46.1918,-117.2027,53003
15003,53003,-12,21.4588,-157.9747,46.1918,-117.2027,53003
15009,53003,-9,20.864,-156.5692,46.1918,-117.2027,53003
16001,53003,-5,43.4508,-116.2413,46.1918,-117.2027,53003
16005,53003,-8,42.6683,-112.2244,46.1918,-117.2027,53003
16035,53003,-53,46.6736,-115.6564,46.1918,-117.2027,53003
16049,53003,-17,45.8441,-115.4671,46.1918,-117.2027,53003
16055,53003,-54,47.6743,-116.7018,46.1918,-117.2027,53003
16057,53003,-75,46.8156,-116.7116,46.1918,-117.2027,53003
16061,53003,-11,46.237,-116.4262,46.1918,-117.2027,53003
16069,53003,-465,46.327,-116.7499,46.1918,-117.2027,53003
16073,53003,-20,42.5814,-116.1699,46.1918,-117.2027,53003
16079,53003,-4,47.3532,-115.8925,46.1918,-117.2027,53003
18141,53003,-9,41.6167,-86.2902,46.1918,-117.2027,53003
22017,53003,-17,32.5802,-93.8824,46.1918,-117.2027,53003
30015,53003,-18,47.8803,-110.4357,46.1918,-117.2027,53003
30025,53003,-1,46.3339,-104.4174,46.1918,-117.2027,53003
30029,53003,-15,48.2951,-114.0493,46.1918,-117.2027,53003
30053,53003,-1,48.5424,-115.4053,46.1918,-117.2027,53003
30083,53003,-15,47.7878,-104.5616,46.1918,-117.2027,53003
30093,53003,-7,45.9025,-112.6566,46.1918,-117.2027,53003
30111,53003,-7,45.9372,-108.2748,46.1918,-117.2027,53003
32003,53003,-7,36.2151,-115.0146,46.1918,-117.2027,53003
36055,53003,-9,43.1469,-77.696,46.1918,-117.2027,53003
37133,53003,-6,34.7303,-77.4274,46.1918,-117.2027,53003
39081,53003,-11,40.385,-80.7606,46.1918,-117.2027,53003
41003,53003,-8,44.4917,-123.4285,46.1918,-117.2027,53003
41019,53003,-8,43.2795,-123.1666,46.1918,-117.2027,53003
41039,53003,-52,43.9386,-122.8473,46.1918,-117.2027,53003
41047,53003,-27,44.9032,-122.5846,46.1918,-117.2027,53003
41063,53003,-11,45.5798,-117.1809,46.1918,-117.2027,53003
48355,53003,-61,27.7254,-97.6109,46.1918,-117.2027,53003
48415,53003,-21,32.7461,-100.9163,46.1918,-117.2027,53003
48467,53003,-15,32.5638,-95.8367,46.1918,-117.2027,53003
49049,53003,-28,40.1199,-111.6704,46.1918,-117.2027,53003
53005,53003,-34,46.2396,-119.5112,46.1918,-117.2027,53003
53011,53003,-8,45.7793,-122.4826,46.1918,-117.2027,53003
53023,53003,-2,46.4327,-117.5449,46.1918,-117.2027,53003
53033,53003,-22,47.49,-121.8065,46.1918,-117.2027,53003
53063,53003,-51,47.6207,-117.404,46.1918,-117.2027,53003
53065,53003,-30,48.3989,-117.8551,46.1918,-117.2027,53003
53071,53003,-9,46.2297,-118.4786,46.1918,-117.2027,53003
53073,53003,-5,48.8256,-121.7206,46.1918,-117.2027,53003
53075,53003,-105,46.9013,-117.523,46.1918,-117.2027,53003
1025,53005,-12,31.677,-87.8308,46.2396,-119.5112,53005
2016,53005,-2,,,46.2396,-119.5112,53005
2020,53005,-17,61.1504,-149.1125,46.2396,-119.5112,53005
2130,53005,-15,55.5867,-130.937,46.2396,-119.5112,53005
2170,53005,-10,62.3158,-149.5715,46.2396,-119.5112,53005
4013,53005,-152,33.3487,-112.4911,46.2396,-119.5112,53005
4015,53005,-41,35.7046,-113.7582,46.2396,-119.5112,53005
4019,53005,-5,32.0975,-111.7895,46.2396,-119.5112,53005
4021,53005,-25,32.9047,-111.3447,46.2396,-119.5112,53005
4027,53005,-25,32.7693,-113.9058,46.2396,-119.5112,53005
5023,53005,-7,35.5385,-92.0273,46.2396,-119.5112,53005
6023,53005,-37,40.6993,-123.8756,46.2396,-119.5112,53005
6037,53005,-32,34.3213,-118.2247,46.2396,-119.5112,53005
6059,53005,-25,33.7031,-117.7609,46.2396,-119.5112,53005
6061,53005,-131,39.0635,-120.7178,46.2396,-119.5112,53005
6065,53005,-18,33.7433,-115.994,46.2396,-119.5112,53005
6067,53005,-93,38.4488,-121.3445,46.2396,-119.5112,53005
6071,53005,-58,34.8416,-116.1786,46.2396,-119.5112,53005
6073,53005,-93,33.0339,-116.7354,46.2396,-119.5112,53005
6079,53005,-19,35.387,-120.4042,46.2396,-119.5112,53005
6083,53005,-12,34.6714,-120.0151,46.2396,-119.5112,53005
6085,53005,-23,37.2318,-121.6952,46.2396,-119.5112,53005
8001,53005,-68,39.8736,-104.3376,46.2396,-119.5112,53005
8059,53005,-86,39.5865,-105.2505,46.2396,-119.5112,53005
8077,53005,-26,39.0183,-108.4665,46.2396,-119.5112,53005
8101,53005,-56,38.1738,-104.5125,46.2396,-119.5112,53005
8119,53005,-15,38.8823,-105.1619,46.2396,-119.5112,53005
8123,53005,-28,40.5549,-104.393,46.2396,-119.5112,53005
9003,53005,-37,41.8062,-72.7327,46.2396,-119.5112,53005
12103,53005,-32,27.9289,-82.7317,46.2396,-119.5112,53005
12111,53005,-32,27.3775,-80.4711,46.2396,-119.5112,53005
13073,53005,-73,33.544,-82.2637,46.2396,-119.5112,53005
13089,53005,-28,33.7715,-84.2267,46.2396,-119.5112,53005
15003,53005,-22,21.4588,-157.9747,46.2396,-119.5112,53005
15009,53005,-21,20.864,-156.5692,46.2396,-119.5112,53005
16001,53005,-60,43.4508,-116.2413,46.2396,-119.5112,53005
16017,53005,-5,48.3001,-116.6014,46.2396,-119.5112,53005
16031,53005,-8,42.2838,-113.6012,46.2396,-119.5112,53005
16035,53005,-16,46.6736,-115.6564,46.2396,-119.5112,53005
16055,53005,-6,47.6743,-116.7018,46.2396,-119.5112,53005
16057,53005,-56,46.8156,-116.7116,46.2396,-119.5112,53005
16061,53005,-2,46.237,-116.4262,46.2396,-119.5112,53005
16069,53005,-19,46.327,-116.7499,46.2396,-119.5112,53005
17031,53005,-40,41.8401,-87.817,46.2396,-119.5112,53005
17201,53005,-44,42.3363,-89.1608,46.2396,-119.5112,53005
18157,53005,-9,40.3887,-86.8941,46.2396,-119.5112,53005
19189,53005,-3,43.3775,-93.7341,46.2396,-119.5112,53005
20029,53005,-27,39.4803,-97.6492,46.2396,-119.5112,53005
21015,53005,-20,38.9698,-84.7279,46.2396,-119.5112,53005
21151,53005,-39,37.7199,-84.2781,46.2396,-119.5112,53005
22015,53005,-10,32.6788,-93.6044,46.2396,-119.5112,53005
24003,53005,-10,39.0055,-76.6034,46.2396,-119.5112,53005
24021,53005,-41,39.4721,-77.3978,46.2396,-119.5112,53005
24027,53005,-21,39.2508,-76.931,46.2396,-119.5112,53005
24031,53005,-1,39.1363,-77.2043,46.2396,-119.5112,53005
25025,53005,-39,42.3343,-71.0694,46.2396,-119.5112,53005
26021,53005,-4,41.9547,-86.4125,46.2396,-119.5112,53005
26025,53005,-3,42.2464,-85.0051,46.2396,-119.5112,53005
26065,53005,-23,42.5974,-84.3735,46.2396,-119.5112,53005
27019,53005,-4,44.8209,-93.8027,46.2396,-119.5112,53005
27053,53005,-39,45.0048,-93.477,46.2396,-119.5112,53005
27123,53005,-17,45.0175,-93.0999,46.2396,-119.5112,53005
27135,53005,-4,48.7748,-95.8111,46.2396,-119.5112,53005
28047,53005,-5,30.5044,-89.1114,46.2396,-119.5112,53005
29169,53005,-20,37.8246,-92.2078,46.2396,-119.5112,53005
30001,53005,-3,45.133,-112.899,46.2396,-119.5112,53005
30029,53005,-20,48.2951,-114.0493,46.2396,-119.5112,53005
30031,53005,-1,45.5411,-111.1696,46.2396,-119.5112,53005
30049,53005,-4,47.1224,-112.3904,46.2396,-119.5112,53005
30061,53005,-62,47.1472,-114.9981,46.2396,-119.5112,53005
30063,53005,-4,47.0364,-113.9235,46.2396,-119.5112,53005
30077,53005,-8,46.8563,-112.9362,46.2396,-119.5112,53005
31055,53005,-10,41.2953,-96.1549,46.2396,-119.5112,53005
32001,53005,-18,39.5814,-118.3363,46.2396,-119.5112,53005
32003,53005,-141,36.2151,-115.0146,46.2396,-119.5112,53005
32031,53005,-174,40.6657,-119.6643,46.2396,-119.5112,53005
34021,53005,-35,40.2833,-74.7013,46.2396,-119.5112,53005
37037,53005,-48,35.7027,-79.2555,46.2396,-119.5112,53005
37063,53005,-23,36.0359,-78.8768,46.2396,-119.5112,53005
37081,53005,-56,36.0796,-79.7882,46.2396,-119.5112,53005
37105,53005,-58,35.4751,-79.1716,46.2396,-119.5112,53005
37179,53005,-8,34.9883,-80.5307,46.2396,-119.5112,53005
38017,53005,-13,46.933,-97.2482,46.2396,-119.5112,53005
38035,53005,-10,47.9217,-97.4571,46.2396,-119.5112,53005
38057,53005,-7,47.3091,-101.8317,46.2396,-119.5112,53005
38089,53005,-23,46.8108,-102.655,46.2396,-119.5112,53005
38101,53005,-31,48.2218,-101.5419,46.2396,-119.5112,53005
40031,53005,-25,34.662,-98.4716,46.2396,-119.5112,53005
40077,53005,-5,34.8764,-95.251,46.2396,-119.5112,53005
40101,53005,-24,35.6162,-95.3798,46.2396,-119.5112,53005
40109,53005,-7,35.5514,-97.4069,46.2396,-119.5112,53005
40135,53005,-47,35.4956,-94.7557,46.2396,-119.5112,53005
40143,53005,-12,36.1212,-95.9414,46.2396,-119.5112,53005
41009,53005,-31,45.9437,-123.0891,46.2396,-119.5112,53005
41017,53005,-39,43.9146,-121.2269,46.2396,-119.5112,53005
41019,53005,-41,43.2795,-123.1666,46.2396,-119.5112,53005
41029,53005,-1,42.4321,-122.7283,46.2396,-119.5112,53005
41035,53005,-27,42.6863,-121.65,46.2396,-119.5112,53005
41039,53005,-85,43.9386,-122.8473,46.2396,-119.5112,53005
41041,53005,-14,44.6418,-123.8681,46.2396,-119.5112,53005
41047,53005,-23,44.9032,-122.5846,46.2396,-119.5112,53005
41049,53005,-37,45.4193,-119.5848,46.2396,-119.5112,53005
41051,53005,-59,45.5465,-122.4147,46.2396,-119.5112,53005
41059,53005,-66,45.5916,-118.7366,46.2396,-119.5112,53005
41069,53005,-1,44.7262,-120.0277,46.2396,-119.5112,53005
42039,53005,-5,41.6848,-80.1058,46.2396,-119.5112,53005
42085,53005,-4,41.3025,-80.2579,46.2396,-119.5112,53005
42091,53005,-12,40.211,-75.3675,46.2396,-119.5112,53005
45063,53005,-67,33.9022,-81.2723,46.2396,-119.5112,53005
45079,53005,-8,34.0223,-80.9038,46.2396,-119.5112,53005
47037,53005,-6,36.1695,-86.7851,46.2396,-119.5112,53005
48073,53005,-47,31.8375,-95.1655,46.2396,-119.5112,53005
48113,53005,-7,32.7667,-96.7779,46.2396,-119.5112,53005
48121,53005,-12,33.2053,-97.1169,46.2396,-119.5112,53005
48245,53005,-6,29.8834,-94.163,46.2396,-119.5112,53005
48439,53005,-104,32.7715,-97.291,46.2396,-119.5112,53005
48453,53005,-5,30.3347,-97.7817,46.2396,-119.5112,53005
49005,53005,-9,41.7226,-111.7435,46.2396,-119.5112,53005
49035,53005,-36,40.6669,-111.9238,46.2396,-119.5112,53005
49039,53005,-3,39.3738,-111.5764,46.2396,-119.5112,53005
49049,53005,-291,40.1199,-111.6704,46.2396,-119.5112,53005
51059,53005,-11,38.8364,-77.2766,46.2396,-119.5112,53005
51121,53005,-17,37.1749,-80.3862,46.2396,-119.5112,53005
51700,53005,-21,37.1047,-76.5197,46.2396,-119.5112,53005
51775,53005,-14,37.2864,-80.053,46.2396,-119.5112,53005
51810,53005,-7,36.7331,-76.0432,46.2396,-119.5112,53005
53001,53005,-77,46.9837,-118.5604,46.2396,-119.5112,53005
53007,53005,-144,47.8692,-120.6189,46.2396,-119.5112,53005
53009,53005,-38,48.0491,-123.9274,46.2396,-119.5112,53005
53011,53005,-356,45.7793,-122.4826,46.2396,-119.5112,53005
53013,53005,-53,46.2971,-117.9067,46.2396,-119.5112,53005
53017,53005,-31,47.7363,-119.6915,46.2396,-119.5112,53005
53019,53005,-3,48.4704,-118.5165,46.2396,-119.5112,53005
53021,53005,"-2,842",46.535,-118.8986,46.2396,-119.5112,53005
53023,53005,-3,46.4327,-117.5449,46.2396,-119.5112,53005
53025,53005,-199,47.2056,-119.4516,46.2396,-119.5112,53005
53027,53005,-30,47.1498,-123.7732,46.2396,-119.5112,53005
53031,53005,-17,47.749,-123.5939,46.2396,-119.5112,53005
53033,53005,-722,47.49,-121.8065,46.2396,-119.5112,53005
53037,53005,-65,47.1245,-120.6796,46.2396,-119.5112,53005
53039,53005,-17,45.8735,-120.7888,46.2396,-119.5112,53005
53041,53005,-88,46.5775,-122.3919,46.2396,-119.5112,53005
53043,53005,-5,47.5763,-118.4187,46.2396,-119.5112,53005
53045,53005,-18,47.348,-123.1921,46.2396,-119.5112,53005
53047,53005,-7,48.5488,-119.7408,46.2396,-119.5112,53005
53053,53005,-178,47.0267,-122.1116,46.2396,-119.5112,53005
53057,53005,-99,48.4795,-121.7327,46.2396,-119.5112,53005
53061,53005,-81,48.0476,-121.6979,46.2396,-119.5112,53005
