target,source,flow,source_lat,source_lon,target_lat,target_lon
41041,4019,5,32.0975,-111.7895,44.6418,-123.8681
41051,4019,279,32.0975,-111.7895,45.5465,-122.4147
41061,4019,12,32.0975,-111.7895,45.3105,-118.009
41067,4019,173,32.0975,-111.7895,45.5598,-123.0983
16001,4019,48,32.0975,-111.7895,43.4508,-116.2413
16005,4019,11,32.0975,-111.7895,42.6683,-112.2244
16015,4019,22,32.0975,-111.7895,43.9891,-115.7302
16047,4019,34,32.0975,-111.7895,42.9708,-114.8115
16051,4019,29,32.0975,-111.7895,43.8203,-112.312
16057,4019,15,32.0975,-111.7895,46.8156,-116.7116
16065,4019,150,32.0975,-111.7895,43.7843,-111.6604
16083,4019,225,32.0975,-111.7895,42.3562,-114.6682
53005,4019,79,32.0975,-111.7895,46.2396,-119.5112
53007,4019,5,32.0975,-111.7895,47.8692,-120.6189
53011,4019,5,32.0975,-111.7895,45.7793,-122.4826
53015,4019,54,32.0975,-111.7895,46.1935,-122.6809
53017,4019,10,32.0975,-111.7895,47.7363,-119.6915
53029,4019,50,32.0975,-111.7895,48.1638,-122.5494
53033,4019,467,32.0975,-111.7895,47.49,-121.8065
53035,4019,8,32.0975,-111.7895,47.6134,-122.6734
53041,4019,34,32.0975,-111.7895,46.5775,-122.3919
53045,4019,5,32.0975,-111.7895,47.348,-123.1921
53053,4019,125,32.0975,-111.7895,47.0267,-122.1116
53055,4019,16,32.0975,-111.7895,48.5786,-122.9535
53061,4019,296,32.0975,-111.7895,48.0476,-121.6979
53063,4019,18,32.0975,-111.7895,47.6207,-117.404
53065,4019,11,32.0975,-111.7895,48.3989,-117.8551
53067,4019,115,32.0975,-111.7895,46.9268,-122.8328
53073,4019,95,32.0975,-111.7895,48.8256,-121.7206
53075,4019,49,32.0975,-111.7895,46.9013,-117.523
53077,4019,17,32.0975,-111.7895,46.4568,-120.7387
41003,4021,16,32.9047,-111.3447,44.4917,-123.4285
41005,4021,87,32.9047,-111.3447,45.1879,-122.2203
41029,4021,48,32.9047,-111.3447,42.4321,-122.7283
41033,4021,35,32.9047,-111.3447,42.3652,-123.5556
41047,4021,32,32.9047,-111.3447,44.9032,-122.5846
41051,4021,94,32.9047,-111.3447,45.5465,-122.4147
41053,4021,144,32.9047,-111.3447,44.9035,-123.4131
41067,4021,169,32.9047,-111.3447,45.5598,-123.0983
16001,4021,10,32.9047,-111.3447,43.4508,-116.2413
16043,4021,4,32.9047,-111.3447,44.229,-111.4821
16055,4021,11,32.9047,-111.3447,47.6743,-116.7018
16059,4021,1,32.9047,-111.3447,44.9436,-113.9336
16067,4021,56,32.9047,-111.3447,42.8542,-113.6376
16083,4021,36,32.9047,-111.3447,42.3562,-114.6682
53003,4021,25,32.9047,-111.3447,46.1918,-117.2027
53011,4021,14,32.9047,-111.3447,45.7793,-122.4826
53015,4021,42,32.9047,-111.3447,46.1935,-122.6809
53021,4021,16,32.9047,-111.3447,46.535,-118.8986
53027,4021,16,32.9047,-111.3447,47.1498,-123.7732
53029,4021,14,32.9047,-111.3447,48.1638,-122.5494
53033,4021,97,32.9047,-111.3447,47.49,-121.8065
53035,4021,97,32.9047,-111.3447,47.6134,-122.6734
53045,4021,71,32.9047,-111.3447,47.348,-123.1921
53053,4021,189,32.9047,-111.3447,47.0267,-122.1116
53057,4021,10,32.9047,-111.3447,48.4795,-121.7327
53061,4021,76,32.9047,-111.3447,48.0476,-121.6979
53063,4021,120,32.9047,-111.3447,47.6207,-117.404
41039,4023,34,31.526,-110.8467,43.9386,-122.8473
53005,4023,24,31.526,-110.8467,46.2396,-119.5112
53035,4023,3,31.526,-110.8467,47.6134,-122.6734
41005,4025,12,34.5997,-112.5538,45.1879,-122.2203
41007,4025,12,34.5997,-112.5538,45.9948,-123.6562
41011,4025,45,34.5997,-112.5538,43.1742,-124.0597
41017,4025,21,34.5997,-112.5538,43.9146,-121.2269
41029,4025,156,34.5997,-112.5538,42.4321,-122.7283
41033,4025,54,34.5997,-112.5538,42.3652,-123.5556
41039,4025,40,34.5997,-112.5538,43.9386,-122.8473
41047,4025,72,34.5997,-112.5538,44.9032,-122.5846
41051,4025,30,34.5997,-112.5538,45.5465,-122.4147
41067,4025,116,34.5997,-112.5538,45.5598,-123.0983
16001,4025,38,34.5997,-112.5538,43.4508,-116.2413
16013,4025,5,34.5997,-112.5538,43.4115,-113.9797
16027,4025,6,34.5997,-112.5538,43.6249,-116.7093
16039,4025,3,34.5997,-112.5538,43.3538,-115.4695
16049,4025,24,34.5997,-112.5538,45.8441,-115.4671
16065,4025,18,34.5997,-112.5538,43.7843,-111.6604
16073,4025,1,34.5997,-112.5538,42.5814,-116.1699
53007,4025,48,34.5997,-112.5538,47.8692,-120.6189
53009,4025,44,34.5997,-112.5538,48.0491,-123.9274
53033,4025,14,34.5997,-112.5538,47.49,-121.8065
53035,4025,11,34.5997,-112.5538,47.6134,-122.6734
53047,4025,5,34.5997,-112.5538,48.5488,-119.7408
53053,4025,7,34.5997,-112.5538,47.0267,-122.1116
53055,4025,5,34.5997,-112.5538,48.5786,-122.9535
53057,4025,4,34.5997,-112.5538,48.4795,-121.7327
53061,4025,113,34.5997,-112.5538,48.0476,-121.6979
53063,4025,15,34.5997,-112.5538,47.6207,-117.404
53073,4025,24,34.5997,-112.5538,48.8256,-121.7206
41005,4027,2,32.7693,-113.9058,45.1879,-122.2203
41007,4027,18,32.7693,-113.9058,45.9948,-123.6562
41029,4027,36,32.7693,-113.9058,42.4321,-122.7283
41039,4027,39,32.7693,-113.9058,43.9386,-122.8473
41041,4027,15,32.7693,-113.9058,44.6418,-123.8681
41047,4027,22,32.7693,-113.9058,44.9032,-122.5846
41049,4027,3,32.7693,-113.9058,45.4193,-119.5848
41051,4027,93,32.7693,-113.9058,45.5465,-122.4147
41059,4027,50,32.7693,-113.9058,45.5916,-118.7366
41065,4027,33,32.7693,-113.9058,45.1602,-121.1676
41067,4027,28,32.7693,-113.9058,45.5598,-123.0983
41071,4027,25,32.7693,-113.9058,45.2326,-123.3078
16001,4027,16,32.7693,-113.9058,43.4508,-116.2413
16027,4027,11,32.7693,-113.9058,43.6249,-116.7093
53011,4027,56,32.7693,-113.9058,45.7793,-122.4826
53033,4027,63,32.7693,-113.9058,47.49,-121.8065
53035,4027,37,32.7693,-113.9058,47.6134,-122.6734
53053,4027,68,32.7693,-113.9058,47.0267,-122.1116
53057,4027,4,32.7693,-113.9058,48.4795,-121.7327
53065,4027,10,32.7693,-113.9058,48.3989,-117.8551
53067,4027,7,32.7693,-113.9058,46.9268,-122.8328
53071,4027,3,32.7693,-113.9058,46.2297,-118.4786
53073,4027,2,32.7693,-113.9058,48.8256,-121.7206
53075,4027,91,32.7693,-113.9058,46.9013,-117.523
16039,5003,8,33.1912,-91.7681,43.3538,-115.4695
53003,5005,16,36.2871,-92.3369,46.1918,-117.2027
53057,5005,2,36.2871,-92.3369,48.4795,-121.7327
53067,5005,19,36.2871,-92.3369,46.9268,-122.8328
53071,5005,13,36.2871,-92.3369,46.2297,-118.4786
41039,5007,9,36.3387,-94.2563,43.9386,-122.8473
41051,5007,33,36.3387,-94.2563,45.5465,-122.4147
16027,5007,19,36.3387,-94.2563,43.6249,-116.7093
16039,5007,6,36.3387,-94.2563,43.3538,-115.4695
16065,5007,29,36.3387,-94.2563,43.7843,-111.6604
53005,5007,235,36.3387,-94.2563,46.2396,-119.5112
41029,5009,3,36.3087,-93.0914,42.4321,-122.7283
41059,5009,1,36.3087,-93.0914,45.5916,-118.7366
16001,5009,223,36.3087,-93.0914,43.4508,-116.2413
16051,5009,21,36.3087,-93.0914,43.8203,-112.312
16069,5009,6,36.3087,-93.0914,46.327,-116.7499
41051,5019,64,34.0511,-93.1767,45.5465,-122.4147
41065,5019,9,34.0511,-93.1767,45.1602,-121.1676
53033,5023,83,35.5385,-92.0273,47.49,-121.8065
53021,5029,47,35.2623,-92.701,46.535,-118.8986
53033,5029,15,35.2623,-92.701,47.49,-121.8065
53063,5029,73,35.2623,-92.701,47.6207,-117.404
41005,5031,17,35.831,-90.6327,45.1879,-122.2203
53033,5031,17,35.831,-90.6327,47.49,-121.8065
53063,5031,8,35.831,-90.6327,47.6207,-117.404
16039,5033,16,35.5888,-94.243,43.3538,-115.4695
16055,5033,53,35.5888,-94.243,47.6743,-116.7018
41051,5045,22,35.1473,-92.332,45.5465,-122.4147
16001,5045,13,35.1473,-92.332,43.4508,-116.2413
53033,5045,8,35.1473,-92.332,47.49,-121.8065
53053,5045,15,35.1473,-92.332,47.0267,-122.1116
53053,5049,10,36.3818,-91.8177,47.0267,-122.1116
41029,5051,2,34.5766,-93.1505,42.4321,-122.7283
41033,5051,35,34.5766,-93.1505,42.3652,-123.5556
16055,5051,6,34.5766,-93.1505,47.6743,-116.7018
53027,5063,15,35.7414,-91.57,47.1498,-123.7732
53029,5063,21,35.7414,-91.57,48.1638,-122.5494
53033,5063,10,35.7414,-91.57,47.49,-121.8065
53041,5067,7,35.5993,-91.2143,46.5775,-122.3919
41043,5069,19,34.2688,-91.9319,44.4887,-122.5341
16039,5069,19,34.2688,-91.9319,43.3538,-115.4695
53033,5081,9,33.7023,-94.234,47.49,-121.8065
41023,5083,31,35.2155,-93.7163,44.4913,-119.0073
41039,5083,10,35.2155,-93.7163,43.9386,-122.8473
41067,5085,66,34.7544,-91.8879,45.5598,-123.0983
16039,5085,6,34.7544,-91.8879,43.3538,-115.4695
16065,5085,11,34.7544,-91.8879,43.7843,-111.6604
53063,5085,76,34.7544,-91.8879,47.6207,-117.404
53065,5087,12,36.011,-93.7247,48.3989,-117.8551
41035,5091,15,33.3118,-93.8914,42.6863,-121.65
41029,5097,11,34.5389,-93.6594,42.4321,-122.7283
53063,5113,21,34.4859,-94.2279,47.6207,-117.404
53075,5115,6,35.4477,-93.034,46.9013,-117.523
41003,5119,7,34.7699,-92.3119,44.4917,-123.4285
41039,5119,8,34.7699,-92.3119,43.9386,-122.8473
16001,5119,8,34.7699,-92.3119,43.4508,-116.2413
53005,5119,11,34.7699,-92.3119,46.2396,-119.5112
53009,5119,27,34.7699,-92.3119,48.0491,-123.9274
53025,5119,1,34.7699,-92.3119,47.2056,-119.4516
53033,5119,47,34.7699,-92.3119,47.49,-121.8065
53053,5119,118,34.7699,-92.3119,47.0267,-122.1116
53061,5119,149,34.7699,-92.3119,48.0476,-121.6979
53063,5119,20,34.7699,-92.3119,47.6207,-117.404
53067,5119,53,34.7699,-92.3119,46.9268,-122.8328
53077,5119,2,34.7699,-92.3119,46.4568,-120.7387
41011,5125,38,34.6466,-92.6765,43.1742,-124.0597
41045,5125,20,34.6466,-92.6765,43.1935,-117.6231
53065,5129,4,35.9112,-92.6993,48.3989,-117.8551
53067,5129,43,35.9112,-92.6993,46.9268,-122.8328
41051,5131,29,35.1994,-94.2739,45.5465,-122.4147
16005,5131,11,35.1994,-94.2739,42.6683,-112.2244
53011,5131,16,35.1994,-94.2739,45.7793,-122.4826
53033,5131,10,35.1994,-94.2739,47.49,-121.8065
53061,5131,2,35.1994,-94.2739,48.0476,-121.6979
53053,5135,34,36.1614,-91.4803,47.0267,-122.1116
16039,5139,5,33.1713,-92.5977,43.3538,-115.4695
53009,5139,1,33.1713,-92.5977,48.0491,-123.9274
53033,5139,4,33.1713,-92.5977,47.49,-121.8065
53041,5139,1,33.1713,-92.5977,46.5775,-122.3919
53061,5139,9,33.1713,-92.5977,48.0476,-121.6979
53063,5139,6,33.1713,-92.5977,47.6207,-117.404
16001,5141,17,35.5805,-92.5161,43.4508,-116.2413
16031,5143,15,35.979,-94.2157,42.2838,-113.6012
16039,5143,13,35.979,-94.2157,43.3538,-115.4695
53011,5143,63,35.979,-94.2157,45.7793,-122.4826
53053,5143,16,35.979,-94.2157,47.0267,-122.1116
53063,5143,36,35.979,-94.2157,47.6207,-117.404
41007,5145,12,35.2561,-91.7455,45.9948,-123.6562
41051,5145,32,35.2561,-91.7455,45.5465,-122.4147
53061,5145,19,35.2561,-91.7455,48.0476,-121.6979
53063,5145,7,35.2561,-91.7455,47.6207,-117.404
41039,5149,12,35.0027,-93.4111,43.9386,-122.8473
53007,5149,28,35.0027,-93.4111,47.8692,-120.6189
41003,6001,35,37.6464,-121.8886,44.4917,-123.4285
41005,6001,19,37.6464,-121.8886,45.1879,-122.2203
41015,6001,5,37.6464,-121.8886,42.4576,-124.1563
41017,6001,9,37.6464,-121.8886,43.9146,-121.2269
41029,6001,254,37.6464,-121.8886,42.4321,-122.7283
41031,6001,6,37.6464,-121.8886,44.6294,-121.1764
41033,6001,30,37.6464,-121.8886,42.3652,-123.5556
41035,6001,22,37.6464,-121.8886,42.6863,-121.65
41039,6001,369,37.6464,-121.8886,43.9386,-122.8473
41045,6001,26,37.6464,-121.8886,43.1935,-117.6231
41047,6001,58,37.6464,-121.8886,44.9032,-122.5846
41051,6001,291,37.6464,-121.8886,45.5465,-122.4147
41053,6001,21,37.6464,-121.8886,44.9035,-123.4131
41067,6001,102,37.6464,-121.8886,45.5598,-123.0983
16001,6001,300,37.6464,-121.8886,43.4508,-116.2413
16039,6001,10,37.6464,-121.8886,43.3538,-115.4695
16055,6001,34,37.6464,-121.8886,47.6743,-116.7018
16057,6001,23,37.6464,-121.8886,46.8156,-116.7116
16059,6001,1,37.6464,-121.8886,44.9436,-113.9336
16063,6001,3,37.6464,-121.8886,43.0023,-114.1384
16065,6001,7,37.6464,-121.8886,43.7843,-111.6604
16083,6001,38,37.6464,-121.8886,42.3562,-114.6682
53009,6001,43,37.6464,-121.8886,48.0491,-123.9274
53011,6001,69,37.6464,-121.8886,45.7793,-122.4826
53015,6001,38,37.6464,-121.8886,46.1935,-122.6809
53025,6001,28,37.6464,-121.8886,47.2056,-119.4516
53029,6001,193,37.6464,-121.8886,48.1638,-122.5494
53033,6001,"1,082",37.6464,-121.8886,47.49,-121.8065
53035,6001,36,37.6464,-121.8886,47.6134,-122.6734
53037,6001,10,37.6464,-121.8886,47.1245,-120.6796
53049,6001,26,37.6464,-121.8886,46.5553,-123.7047
53053,6001,193,37.6464,-121.8886,47.0267,-122.1116
53055,6001,2,37.6464,-121.8886,48.5786,-122.9535
53057,6001,39,37.6464,-121.8886,48.4795,-121.7327
53061,6001,116,37.6464,-121.8886,48.0476,-121.6979
53063,6001,225,37.6464,-121.8886,47.6207,-117.404
53067,6001,58,37.6464,-121.8886,46.9268,-122.8328
53071,6001,16,37.6464,-121.8886,46.2297,-118.4786
53073,6001,6,37.6464,-121.8886,48.8256,-121.7206
53075,6001,24,37.6464,-121.8886,46.9013,-117.523
53077,6001,36,37.6464,-121.8886,46.4568,-120.7387
41039,6005,23,38.4464,-120.6513,43.9386,-122.8473
16001,6005,69,38.4464,-120.6513,43.4508,-116.2413
53029,6005,4,38.4464,-120.6513,48.1638,-122.5494
53033,6005,31,38.4464,-120.6513,47.49,-121.8065
53053,6005,33,38.4464,-120.6513,47.0267,-122.1116
41003,6007,25,39.6668,-121.601,44.4917,-123.4285
41011,6007,37,39.6668,-121.601,43.1742,-124.0597
41017,6007,51,39.6668,-121.601,43.9146,-121.2269
41019,6007,11,39.6668,-121.601,43.2795,-123.1666
41027,6007,123,39.6668,-121.601,45.5193,-121.6514
41029,6007,126,39.6668,-121.601,42.4321,-122.7283
41033,6007,28,39.6668,-121.601,42.3652,-123.5556
41035,6007,32,39.6668,-121.601,42.6863,-121.65
41039,6007,33,39.6668,-121.601,43.9386,-122.8473
41041,6007,12,39.6668,-121.601,44.6418,-123.8681
41043,6007,6,39.6668,-121.601,44.4887,-122.5341
41051,6007,40,39.6668,-121.601,45.5465,-122.4147
41071,6007,41,39.6668,-121.601,45.2326,-123.3078
16001,6007,58,39.6668,-121.601,43.4508,-116.2413
16043,6007,16,39.6668,-121.601,44.229,-111.4821
16045,6007,17,39.6668,-121.601,44.0606,-116.3981
53033,6007,59,39.6668,-121.601,47.49,-121.8065
53053,6007,82,39.6668,-121.601,47.0267,-122.1116
53063,6007,16,39.6668,-121.601,47.6207,-117.404
53067,6007,46,39.6668,-121.601,46.9268,-122.8328
53071,6007,9,39.6668,-121.601,46.2297,-118.4786
41061,6009,26,38.2047,-120.5542,45.3105,-118.009
41067,6009,25,38.2047,-120.5542,45.5598,-123.0983
16001,6009,64,38.2047,-120.5542,43.4508,-116.2413
16055,6009,6,38.2047,-120.5542,47.6743,-116.7018
53053,6009,9,38.2047,-120.5542,47.0267,-122.1116
53067,6009,99,38.2047,-120.5542,46.9268,-122.8328
41011,6011,4,39.1776,-122.2368,43.1742,-124.0597
16055,6011,6,39.1776,-122.2368,47.6743,-116.7018
41003,6013,92,37.9193,-121.9281,44.4917,-123.4285
41005,6013,162,37.9193,-121.9281,45.1879,-122.2203
41015,6013,52,37.9193,-121.9281,42.4576,-124.1563
41017,6013,305,37.9193,-121.9281,43.9146,-121.2269
41019,6013,25,37.9193,-121.9281,43.2795,-123.1666
41029,6013,45,37.9193,-121.9281,42.4321,-122.7283
41033,6013,37,37.9193,-121.9281,42.3652,-123.5556
41035,6013,43,37.9193,-121.9281,42.6863,-121.65
41039,6013,206,37.9193,-121.9281,43.9386,-122.8473
41041,6013,17,37.9193,-121.9281,44.6418,-123.8681
41043,6013,27,37.9193,-121.9281,44.4887,-122.5341
41047,6013,22,37.9193,-121.9281,44.9032,-122.5846
41051,6013,180,37.9193,-121.9281,45.5465,-122.4147
41053,6013,2,37.9193,-121.9281,44.9035,-123.4131
41065,6013,4,37.9193,-121.9281,45.1602,-121.1676
41067,6013,182,37.9193,-121.9281,45.5598,-123.0983
41071,6013,19,37.9193,-121.9281,45.2326,-123.3078
16001,6013,243,37.9193,-121.9281,43.4508,-116.2413
16005,6013,58,37.9193,-121.9281,42.6683,-112.2244
16017,6013,2,37.9193,-121.9281,48.3001,-116.6014
16027,6013,10,37.9193,-121.9281,43.6249,-116.7093
16045,6013,11,37.9193,-121.9281,44.0606,-116.3981
16065,6013,5,37.9193,-121.9281,43.7843,-111.6604
16069,6013,7,37.9193,-121.9281,46.327,-116.7499
16085,6013,24,37.9193,-121.9281,44.7664,-115.5665
53003,6013,14,37.9193,-121.9281,46.1918,-117.2027
53009,6013,27,37.9193,-121.9281,48.0491,-123.9274
53011,6013,206,37.9193,-121.9281,45.7793,-122.4826
53033,6013,556,37.9193,-121.9281,47.49,-121.8065
53035,6013,43,37.9193,-121.9281,47.6134,-122.6734
53053,6013,89,37.9193,-121.9281,47.0267,-122.1116
53055,6013,25,37.9193,-121.9281,48.5786,-122.9535
53057,6013,23,37.9193,-121.9281,48.4795,-121.7327
53061,6013,286,37.9193,-121.9281,48.0476,-121.6979
53063,6013,27,37.9193,-121.9281,47.6207,-117.404
53067,6013,98,37.9193,-121.9281,46.9268,-122.8328
53073,6013,7,37.9193,-121.9281,48.8256,-121.7206
53075,6013,37,37.9193,-121.9281,46.9013,-117.523
41005,6015,3,41.7432,-123.8972,45.1879,-122.2203
41009,6015,2,41.7432,-123.8972,45.9437,-123.0891
41015,6015,13,41.7432,-123.8972,42.4576,-124.1563
41019,6015,9,41.7432,-123.8972,43.2795,-123.1666
41027,6015,12,41.7432,-123.8972,45.5193,-121.6514
41029,6015,116,41.7432,-123.8972,42.4321,-122.7283
41039,6015,6,41.7432,-123.8972,43.9386,-122.8473
41051,6015,32,41.7432,-123.8972,45.5465,-122.4147
41067,6015,19,41.7432,-123.8972,45.5598,-123.0983
16001,6015,39,41.7432,-123.8972,43.4508,-116.2413
16027,6015,36,41.7432,-123.8972,43.6249,-116.7093
16083,6015,19,41.7432,-123.8972,42.3562,-114.6682
53053,6015,21,41.7432,-123.8972,47.0267,-122.1116
53073,6015,1,41.7432,-123.8972,48.8256,-121.7206
41003,6017,3,38.7788,-120.5247,44.4917,-123.4285
41025,6017,2,38.7788,-120.5247,43.0641,-118.9678
41029,6017,49,38.7788,-120.5247,42.4321,-122.7283
41033,6017,11,38.7788,-120.5247,42.3652,-123.5556
41035,6017,33,38.7788,-120.5247,42.6863,-121.65
41039,6017,7,38.7788,-120.5247,43.9386,-122.8473
41043,6017,2,38.7788,-120.5247,44.4887,-122.5341
41047,6017,14,38.7788,-120.5247,44.9032,-122.5846
41053,6017,6,38.7788,-120.5247,44.9035,-123.4131
41067,6017,2,38.7788,-120.5247,45.5598,-123.0983
16001,6017,9,38.7788,-120.5247,43.4508,-116.2413
16003,6017,1,38.7788,-120.5247,44.8894,-116.4539
16011,6017,1,38.7788,-120.5247,43.2165,-112.3979
16055,6017,147,38.7788,-120.5247,47.6743,-116.7018
16061,6017,1,38.7788,-120.5247,46.237,-116.4262
16065,6017,25,38.7788,-120.5247,43.7843,-111.6604
53005,6017,15,38.7788,-120.5247,46.2396,-119.5112
53011,6017,19,38.7788,-120.5247,45.7793,-122.4826
53033,6017,40,38.7788,-120.5247,47.49,-121.8065
53047,6017,14,38.7788,-120.5247,48.5488,-119.7408
53055,6017,4,38.7788,-120.5247,48.5786,-122.9535
53061,6017,22,38.7788,-120.5247,48.0476,-121.6979
53067,6017,16,38.7788,-120.5247,46.9268,-122.8328
53071,6017,16,38.7788,-120.5247,46.2297,-118.4786
41003,6019,35,36.758,-119.6495,44.4917,-123.4285
41005,6019,37,36.758,-119.6495,45.1879,-122.2203
41007,6019,54,36.758,-119.6495,45.9948,-123.6562
41019,6019,44,36.758,-119.6495,43.2795,-123.1666
41029,6019,145,36.758,-119.6495,42.4321,-122.7283
41033,6019,40,36.758,-119.6495,42.3652,-123.5556
41035,6019,112,36.758,-119.6495,42.6863,-121.65
41039,6019,29,36.758,-119.6495,43.9386,-122.8473
41043,6019,1,36.758,-119.6495,44.4887,-122.5341
41047,6019,21,36.758,-119.6495,44.9032,-122.5846
41051,6019,83,36.758,-119.6495,45.5465,-122.4147
41057,6019,1,36.758,-119.6495,45.4634,-123.7128
41059,6019,98,36.758,-119.6495,45.5916,-118.7366
41067,6019,71,36.758,-119.6495,45.5598,-123.0983
41071,6019,127,36.758,-119.6495,45.2326,-123.3078
16001,6019,10,36.758,-119.6495,43.4508,-116.2413
16017,6019,83,36.758,-119.6495,48.3001,-116.6014
16021,6019,35,36.758,-119.6495,48.7669,-116.4628
16027,6019,9,36.758,-119.6495,43.6249,-116.7093
16037,6019,3,36.758,-119.6495,44.2414,-114.2816
16039,6019,5,36.758,-119.6495,43.3538,-115.4695
16045,6019,16,36.758,-119.6495,44.0606,-116.3981
16069,6019,11,36.758,-119.6495,46.327,-116.7499
16083,6019,10,36.758,-119.6495,42.3562,-114.6682
53011,6019,24,36.758,-119.6495,45.7793,-122.4826
53021,6019,7,36.758,-119.6495,46.535,-118.8986
53025,6019,6,36.758,-119.6495,47.2056,-119.4516
53027,6019,14,36.758,-119.6495,47.1498,-123.7732
53029,6019,35,36.758,-119.6495,48.1638,-122.5494
53031,6019,1,36.758,-119.6495,47.749,-123.5939
53033,6019,450,36.758,-119.6495,47.49,-121.8065
53035,6019,31,36.758,-119.6495,47.6134,-122.6734
53039,6019,60,36.758,-119.6495,45.8735,-120.7888
53045,6019,20,36.758,-119.6495,47.348,-123.1921
53047,6019,2,36.758,-119.6495,48.5488,-119.7408
53053,6019,67,36.758,-119.6495,47.0267,-122.1116
53067,6019,12,36.758,-119.6495,46.9268,-122.8328
53073,6019,107,36.758,-119.6495,48.8256,-121.7206
53077,6019,57,36.758,-119.6495,46.4568,-120.7387
41029,6021,26,39.5981,-122.3922,42.4321,-122.7283
41067,6021,9,39.5981,-122.3922,45.5598,-123.0983
16079,6021,4,39.5981,-122.3922,47.3532,-115.8925
16083,6021,129,39.5981,-122.3922,42.3562,-114.6682
41003,6023,10,40.6993,-123.8756,44.4917,-123.4285
41005,6023,29,40.6993,-123.8756,45.1879,-122.2203
41011,6023,68,40.6993,-123.8756,43.1742,-124.0597
41017,6023,31,40.6993,-123.8756,43.9146,-121.2269
41029,6023,42,40.6993,-123.8756,42.4321,-122.7283
41033,6023,10,40.6993,-123.8756,42.3652,-123.5556
41037,6023,6,40.6993,-123.8756,42.793,-120.3872
41039,6023,10,40.6993,-123.8756,43.9386,-122.8473
41041,6023,9,40.6993,-123.8756,44.6418,-123.8681
41051,6023,84,40.6993,-123.8756,45.5465,-122.4147
41053,6023,30,40.6993,-123.8756,44.9035,-123.4131
41061,6023,1,40.6993,-123.8756,45.3105,-118.009
41067,6023,9,40.6993,-123.8756,45.5598,-123.0983
16001,6023,26,40.6993,-123.8756,43.4508,-116.2413
16027,6023,52,40.6993,-123.8756,43.6249,-116.7093
16055,6023,22,40.6993,-123.8756,47.6743,-116.7018
16069,6023,8,40.6993,-123.8756,46.327,-116.7499
53009,6023,11,40.6993,-123.8756,48.0491,-123.9274
53015,6023,12,40.6993,-123.8756,46.1935,-122.6809
53025,6023,127,40.6993,-123.8756,47.2056,-119.4516
53053,6023,95,40.6993,-123.8756,47.0267,-122.1116
53061,6023,3,40.6993,-123.8756,48.0476,-121.6979
53073,6023,16,40.6993,-123.8756,48.8256,-121.7206
53075,6023,21,40.6993,-123.8756,46.9013,-117.523
53077,6023,8,40.6993,-123.8756,46.4568,-120.7387
41039,6025,65,33.0394,-115.3657,43.9386,-122.8473
41047,6025,226,33.0394,-115.3657,44.9032,-122.5846
41051,6025,4,33.0394,-115.3657,45.5465,-122.4147
53009,6025,51,33.0394,-115.3657,48.0491,-123.9274
53029,6025,39,33.0394,-115.3657,48.1638,-122.5494
53061,6025,40,33.0394,-115.3657,48.0476,-121.6979
41017,6027,39,36.5117,-117.4113,43.9146,-121.2269
41067,6027,30,36.5117,-117.4113,45.5598,-123.0983
16027,6027,38,36.5117,-117.4113,43.6249,-116.7093
16069,6027,14,36.5117,-117.4113,46.327,-116.7499
53011,6027,9,36.5117,-117.4113,45.7793,-122.4826
41009,6029,66,35.343,-118.7302,45.9437,-123.0891
41011,6029,108,35.343,-118.7302,43.1742,-124.0597
41015,6029,55,35.343,-118.7302,42.4576,-124.1563
41017,6029,34,35.343,-118.7302,43.9146,-121.2269
41019,6029,40,35.343,-118.7302,43.2795,-123.1666
41029,6029,72,35.343,-118.7302,42.4321,-122.7283
41033,6029,6,35.343,-118.7302,42.3652,-123.5556
41035,6029,16,35.343,-118.7302,42.6863,-121.65
41037,6029,18,35.343,-118.7302,42.793,-120.3872
